date,ticker,sector_index,z,direction,today_resid,today_ret,next_ret,persistent_T1,volume_z,volume_z_T1,sector_index_ret_T,sector_index_z,earnings_in_window,india_vix_z,regime,bulk_deal_T,bulk_deal_T1,bulk_deal_window,bulk_deal_side_T,bulk_deal_side_window,bulk_deal_count_window,insider_trade_T,insider_trade_window,insider_promoter_window,insider_director_window,insider_side_window,insider_count_window,insider_value_window_inr
2021-06-04,BHARATFORG,NIFTYMETAL,4.0856564859,UP,7.6738465638,7.9034445842,-0.119870144,False,,,0.013496474082873133,,True,,RISK-ON,,,,,,,False,False,False,False,,0,
2022-08-12,BHARATFORG,NIFTYMETAL,4.0830569964,UP,7.1092755472,7.3787111692,-1.4173703043,False,11.3800423648484,,0.01642690746452158,0.715673089305425,True,,EUPHORIA,,,,,,,False,False,False,False,,0,
2022-10-06,BHARATFORG,NIFTYMETAL,4.1322005848,UP,6.8522942884,8.0480834266,0.4516259507,False,3.235983555227005,0.0883618028393633,0.03252567850132104,1.9285805516010757,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2023-02-15,BHARATFORG,NIFTYMETAL,-4.5081895574,DOWN,-5.1438974412,-4.327417152,2.4231327729,False,7.541202180667077,1.8440132393202942,0.004650442790174125,0.33224082748208156,True,,EUPHORIA,,,,,,,False,False,False,False,,0,
2023-08-09,BHARATFORG,NIFTYMETAL,4.8917799844,UP,5.8577014737,6.3317674447,-1.3082685985,False,10.664321875177542,1.5327768816685374,0.020329161615219693,1.6894142727730175,True,,RISK-OFF,,,,,,,False,False,False,False,,0,
2024-02-12,BHARATFORG,NIFTYMETAL,-5.1925124154,DOWN,-9.4673175335,-13.9340361261,-3.4042052849,False,14.633249774164838,5.3183040738836835,-0.023957482209212677,-2.0532840630828906,True,,EUPHORIA,,,,,,,False,False,False,False,,0,
2024-04-25,BHARATFORG,NIFTYMETAL,4.3987046164,UP,6.530517794,7.3526930398,-0.1486441168,False,4.245666912023774,-0.3030043091217576,0.011148717736126246,0.4934727708001603,False,,CAUTION,,,,,,,False,False,False,False,,0,
2024-05-08,BHARATFORG,NIFTYMETAL,6.2864857895,UP,13.1887618683,13.3231446869,0.5408541567,False,8.1478108548387,3.915496228568054,0.014765963163696938,0.8449181918458584,True,,NEUTRAL,,,,,,,False,False,False,False,,0,
2024-07-26,BHARATFORG,NIFTYMETAL,4.9836440785,UP,4.4953376358,5.8088338429,3.0921768401,False,0.5529929015052303,0.024674688738672325,0.030104983671294328,1.4130187427140801,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2024-10-28,BHARATFORG,NIFTYMETAL,-4.134820106,DOWN,-4.9659793184,-2.4782146709,1.3072164023,False,0.9283053564124808,-0.6680793121708618,0.02535655411512372,1.794976107700435,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2025-10-23,BHARATFORG,NIFTYMETAL,4.0369458162,UP,4.527545179,4.5600680145,-1.2460502216,False,1.8684717735532477,-0.20204731427923986,0.0008892633334147693,-0.024289659919087953,False,0.7982459049308553,RISK-ON,,,,,,,False,False,False,False,,0,
2021-06-14,BHEL,,-5.2806080677,DOWN,-11.5870420723,-11.5485506781,3.338277834,False,,,,,True,,NEUTRAL,,,,,,,False,False,False,False,,0,
2021-09-28,BHEL,,4.1787168383,UP,7.6475850195,5.970147734,4.0596541633,False,4.955972294293994,4.7789036712230155,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2022-04-01,BHEL,,4.7930443519,UP,6.9899040477,9.118538462,1.0213587036,False,3.91829045464647,0.2962941192074975,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2022-07-21,BHEL,,5.3242833919,UP,4.479691014,5.3202048343,-0.7483704254,False,1.0838633553552335,0.26391133469110273,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2022-08-25,BHEL,,4.4003461899,UP,7.3984912967,7.887330365,0.6962578203,False,15.560157871183865,1.084829130635115,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2022-10-18,BHEL,,6.1903822885,UP,6.8378579226,8.3399445203,-0.9530736869,False,6.719647265164228,1.8398330248250445,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2022-10-25,BHEL,,4.034321255,UP,7.8321110878,7.3207478204,2.531657606,False,4.5304194628142,,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2022-11-25,BHEL,,4.3708692745,UP,7.7009487475,9.5588088028,-0.6711306211,False,3.660685874268673,1.6115365657926446,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2023-08-22,BHEL,,4.3142280685,UP,8.4601866866,10.0049572156,-1.3957715906,False,5.485698696616879,1.6079934623846193,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2024-03-04,BHEL,,6.232033931,UP,11.9906278679,12.4309333694,0.472491177,False,8.823438338478338,0.6697350405385584,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2024-06-04,BHEL,,-5.3478863381,DOWN,-12.7391556536,-20.8380185396,3.5692591769,False,2.5953667723760945,0.6828064117717824,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2025-10-30,BHEL,,5.3322588363,UP,6.7714609019,6.4794853885,1.6074023315,False,12.840274967622673,1.460139869272948,,,True,1.2066286333835385,RISK-OFF,,,,,,,False,False,False,False,,0,
2026-01-08,BHEL,,-7.1306996261,DOWN,-8.4639476726,-10.4760300022,0.9199632015,False,3.8129651424481965,4.585495630377139,,,False,-0.48881295983293577,EUPHORIA,,,,,,,False,False,False,False,,0,
2026-02-11,BHEL,,-6.1779570711,DOWN,-6.5045040171,-5.5958029212,-0.0191781293,False,7.234172687465892,4.094129030562982,,,False,0.09368028678070627,RISK-ON,,,,,,,True,True,True,False,Sell,1,44700551349.0
2021-08-23,BIOCON,NIFTYPHARMA,-5.7019832881,DOWN,-6.3953598908,-6.7580695657,4.8919528064,False,2.751137494624663,2.0744902257274567,-0.0007695037213809597,-0.030986711372925076,False,,CAUTION,,,,,,,False,True,False,False,Mixed,3,4459679.0
2022-02-28,BIOCON,NIFTYPHARMA,-8.8249294991,DOWN,-12.7656408471,-11.5828042979,-1.1466265579,False,6.321154794774221,,0.002151187869650295,0.23783143706414145,False,,NEUTRAL,,,,,,,True,True,False,False,Sell,2,1731627.0
2022-07-28,BIOCON,NIFTYPHARMA,-7.4115261476,DOWN,-6.1980238612,-5.119088975,0.1467040111,False,4.83414380954093,1.7132836629169084,0.002510121175730573,0.27114875228102986,True,,EUPHORIA,,,,,,,False,False,False,False,,0,
2023-01-25,BIOCON,NIFTYPHARMA,-4.8144343727,DOWN,-3.1477883859,-4.4485049163,0.1275573215,False,1.2133001010871465,,-0.012208340163562648,-1.5756676358762212,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2023-03-17,BIOCON,NIFTYPHARMA,-5.5256680109,DOWN,-8.0461771299,-8.8122636194,-0.2718805247,False,6.172397365190397,1.0367196495665147,-0.0057096705814709825,-0.6772681901464364,False,,NEUTRAL,,,,,,,False,True,False,True,Buy,1,19617750.0
2023-06-30,BIOCON,NIFTYPHARMA,8.8844489342,UP,7.609992732,8.3673426828,-0.7533057767,False,4.97976869671445,0.34715620271210174,0.010625607898552047,1.1392167317613715,False,,NEUTRAL,,,,,,,True,True,False,False,Sell,5,31460151.0
2023-09-11,BIOCON,NIFTYPHARMA,4.2466177566,UP,2.9515219742,3.7537468376,-3.2923242207,False,0.24744639861371026,0.33659956710637007,0.0038949671576262723,0.14889699412841684,False,,EUPHORIA,,,,,,,True,True,False,False,Mixed,16,207916814.0
2023-10-18,BIOCON,NIFTYPHARMA,-7.4576207802,DOWN,-6.4953082001,-6.37505415,-1.3618191337,False,2.9548809784270764,0.4874285594984728,0.007845779656297847,0.7994278131256372,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2023-12-13,BIOCON,NIFTYPHARMA,5.813149972,UP,3.5014748981,4.4626099828,-0.5014014901,False,0.9326099797308047,2.2624966481915036,0.011206840017853326,1.2461816355266973,False,,EUPHORIA,,,,,,,True,True,False,False,Mixed,4,19455756.0
2024-06-06,BIOCON,NIFTYPHARMA,4.2003772272,UP,8.7719600768,9.0090155116,0.9767127304,False,1.276483348490062,0.7784198388884778,-0.00254912884927061,-0.2710727061032972,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2024-11-11,BIOCON,NIFTYPHARMA,5.875823258,UP,10.3042194384,8.5278620545,-0.344134513,False,5.212656212649466,0.22095461322678386,-0.008783506526633289,-1.045361026156511,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2025-11-12,BIOCON,NIFTYPHARMA,4.3342493797,UP,4.5828299159,5.4011912395,2.7346652551,False,6.473660075162024,3.4758079412621563,0.010004684266061048,1.2679526395811909,True,1.0722924757402623,CAUTION,,,,,,,False,False,False,False,,0,
2026-01-06,BIOCON,NIFTYPHARMA,-4.0900492376,DOWN,-3.3504265154,-1.5842627087,0.4933127162,False,-0.5362139571841678,0.4548374240179472,0.016859801619992565,2.760501703865384,False,-1.0197387557270563,RISK-ON,,,,,,,False,False,False,False,,0,
2026-04-07,BIOCON,NIFTYPHARMA,-4.1215447291,DOWN,-4.7837141353,-4.2112710442,2.867225511,False,6.371956038191097,0.9892272176502845,0.0015273219788833892,0.19451167821286997,False,1.6029621754888095,CAUTION,,,,,,,False,False,False,False,,0,
2022-02-03,BLUESTARCO,,4.8587362417,UP,10.2782527887,9.6606109695,1.0849437502,False,38.19087685761909,0.9317920775715803,,,True,,EUPHORIA,,,,,,,False,False,False,False,,0,
2022-05-12,BLUESTARCO,,4.1656706158,UP,5.3960323487,2.6013613856,-3.6595508851,False,-0.3036974823825834,-0.8066351221356033,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2023-09-20,BLUESTARCO,,7.1337268772,UP,13.7778679673,13.4054045649,-1.8406221327,False,98.79646913579823,0.5390556847422209,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2024-06-04,BLUESTARCO,,4.0267593979,UP,9.6080710804,0.1125065236,-4.2424982984,False,1.5982370827582824,-0.2062380726452674,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2024-07-09,BLUESTARCO,,5.6578285119,UP,10.9721871824,11.4486801172,-7.2702150851,False,3.8664238632044468,1.145931630171043,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2025-02-01,BLUESTARCO,,6.893634736,UP,12.2471687848,13.1550623359,-0.4035597131,False,4.12378184553351,1.569101421171979,,,True,,,,,,,,,False,False,False,False,,0,
2025-04-23,BLUESTARCO,,-4.989963769,DOWN,-6.3165246478,-5.7239408286,-3.9368440982,False,0.6335723975497862,0.6443301380258158,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2025-11-06,BLUESTARCO,,-4.7345577525,DOWN,-5.262407973,-6.8888181721,-1.8370231772,False,7.651655682391954,1.101398805826382,,,True,1.5304266190974711,CAUTION,,,,,,,False,False,False,False,,0,
2025-12-19,BLUESTARCO,,-4.923756735,DOWN,-5.7133529754,-3.9469401561,-0.8532655795,False,1.221175622599917,0.5480637724602911,,,False,-1.997700823879577,CAUTION,,,,,,,False,False,False,False,,0,
2021-05-20,BOSCHLTD,NIFTYAUTO,6.522945958,UP,7.8699776472,7.2071199869,-3.519236323,False,,,0.0,,True,,RISK-ON,,,,,,,False,False,False,False,,0,
2021-07-06,BOSCHLTD,NIFTYAUTO,-4.5509335224,DOWN,-4.0782086149,-2.148717885,0.7783394919,False,,,-0.01177294508329041,-0.9695760293063516,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2021-09-16,BOSCHLTD,NIFTYAUTO,4.3025091468,UP,5.0287482512,4.796910336,-1.332495979,False,6.003107111233751,0.8342022850790595,0.005287966913906983,0.7577588039120093,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2021-10-06,BOSCHLTD,NIFTYAUTO,8.1223283196,UP,12.3076336527,11.6583958693,1.3662365656,False,15.44220762685382,1.854207838331619,-0.011639561851150337,-1.4429344512878879,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2022-03-09,BOSCHLTD,NIFTYAUTO,-4.3588948661,DOWN,-5.9365506491,-3.0619861385,0.586677551,False,4.993803673290868,1.1127939962355882,0.028488452863493663,1.7106285224894624,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2022-05-18,BOSCHLTD,NIFTYAUTO,5.4455588298,UP,5.0294727706,4.0883301473,-5.5870877043,False,1.042888045668832,2.1377917621418696,-0.0001558218200310435,0.03627854605847164,True,,RISK-OFF,,,,,,,False,False,False,False,,0,
2022-06-29,BOSCHLTD,NIFTYAUTO,5.1374837736,UP,6.1227043627,5.910611039,-1.8901023157,False,8.397138455450243,1.255380810293888,0.001517018361113509,-0.033521582196036744,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2022-11-09,BOSCHLTD,NIFTYAUTO,6.0472016402,UP,4.3305535846,4.7269377152,-2.3816243169,False,6.515604858648929,0.18994807516901654,-0.00762427547227873,-0.7062679259035024,True,,CAUTION,,,,,,,False,False,False,False,,0,
2023-11-16,BOSCHLTD,NIFTYAUTO,5.2268423904,UP,4.4486555907,4.3947527845,0.3047709099,False,3.482020112736665,0.5872938033742096,0.008433215642550396,0.8227535741596564,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2024-01-24,BOSCHLTD,NIFTYAUTO,-4.158399831,DOWN,-3.2794164008,-1.4518232999,1.4932539098,False,0.5696964354993882,-0.78845119120897,0.012673559106257892,1.21683501592182,False,,CAUTION,,,,,,,False,False,False,False,,0,
2025-01-29,BOSCHLTD,NIFTYAUTO,-6.0952012772,DOWN,-6.6994958298,-5.5084319832,1.5195871326,False,8.726522279560285,0.07309479183099739,0.014471660184512292,1.1760791885895059,True,,CAUTION,,,,,,,False,False,False,False,,0,
2025-07-03,BOSCHLTD,NIFTYAUTO,6.0512640767,UP,6.0945595897,6.0409863867,4.4324931813,False,6.313920936356034,7.4253094648708435,0.004397500866857973,0.1740342714162032,False,-1.6236215332539972,RISK-ON,,,,,,,False,False,False,False,,0,
2025-10-29,BOSCHLTD,NIFTYAUTO,-4.8773084555,DOWN,-3.6354993349,-3.0098598858,-0.454788657,False,1.0074572143439908,-0.2646469348318641,-0.007346642489130306,-0.9303613982070745,False,1.0905872823465992,RISK-ON,,,,,,,False,False,False,False,,0,
2026-01-02,BOSCHLTD,NIFTYAUTO,10.5002949697,UP,8.0331384579,9.0758162701,-0.6341958397,False,12.12637063376717,0.9862090766645445,0.021782884104738498,3.156241083765135,False,-1.5652815096945267,RISK-ON,,,,,,,False,False,False,False,,0,
2026-04-01,BOSCHLTD,NIFTYAUTO,4.402346439,UP,5.0979993433,6.5750565316,4.8963603721,False,1.8690538559099883,2.3880812214052476,0.019741603043869738,1.2558835960711163,False,1.9011572673195423,RISK-ON,,,,,,,False,False,False,False,,0,
2022-05-04,BRITANNIA,NIFTYFMCG,8.1142594802,UP,6.3119119686,3.4894455658,-3.2034241453,False,15.065911752007208,0.6760564644057109,-0.017330411057523865,-1.3771624578177204,True,,NEUTRAL,,,,,,,False,False,False,False,,0,
2022-11-07,BRITANNIA,NIFTYFMCG,9.8162016875,UP,9.1388228477,8.8073676973,0.872145555,False,19.040645746402816,,0.004491135812231262,0.43689231264351447,True,,RISK-OFF,,,,,,,False,False,False,False,,0,
2023-02-02,BRITANNIA,NIFTYFMCG,4.2004636569,UP,4.385699538,4.6236946597,1.2201834003,False,6.620689330287863,0.8246086914642965,0.022759979408001785,3.158555381955481,True,,CAUTION,,,,,,,False,False,False,False,,0,
2023-06-07,BRITANNIA,NIFTYFMCG,4.0689774918,UP,2.7600551992,3.9901020098,-0.3699031804,False,5.06080556016968,0.16789651824882706,0.011187655127917528,1.5526804465594775,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2024-05-06,BRITANNIA,NIFTYFMCG,9.0636698672,UP,6.486855741,6.6812878313,2.2176812356,False,12.986160242527744,2.0835243437931963,0.007116680598221459,1.0354971548167275,True,,CAUTION,,,,,,,False,False,False,False,,0,
2024-11-11,BRITANNIA,NIFTYFMCG,-4.8044515983,DOWN,-4.373487055,-5.4374754151,-7.4908323532,False,3.654405752316199,13.96274472518834,-0.008832325770150251,-0.9082130182128274,True,,RISK-OFF,,,,,,,False,False,False,False,,0,
2024-11-12,BRITANNIA,NIFTYFMCG,-4.2802174894,DOWN,-5.8062192577,-7.4908323532,0.3769273396,True,13.96274472518834,1.8599025416114348,-0.016274795379891627,-1.7388951829080013,True,,NEUTRAL,,,,,,,False,False,False,False,,0,
2025-08-06,BRITANNIA,NIFTYFMCG,-4.3149298396,DOWN,-4.4523538731,-4.1345044805,1.3697362332,True,8.37935850592188,3.478875204570705,-0.009023238086640628,-1.2182410971340485,True,-0.792848616490114,RISK-ON,,,,,,,False,False,False,False,,0,
2021-05-26,BSE,,5.5789296498,UP,14.1098120723,14.0541941001,-0.0822942375,False,,,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2021-07-02,BSE,,4.4139829888,UP,5.8796245907,7.2540109233,1.7899924278,False,,,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2021-09-27,BSE,,4.3642178513,UP,7.7844524357,7.3757892154,1.1090963713,False,0.5115329169612819,-0.02975532116441431,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2021-12-02,BSE,,5.1731544222,UP,12.8872430553,14.9585303468,-1.1295452002,False,8.286389770487041,3.263973537700302,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2022-03-10,BSE,,6.5906957332,UP,17.4031506194,18.5968926528,2.7410504914,False,5.47850443104951,6.476507890166135,,,False,,CAUTION,,,,,,,False,False,False,False,,0,
2022-10-25,BSE,,5.2983723762,UP,3.9835606763,3.6462280744,0.0654590318,False,0.9761611294595612,,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2023-02-09,BSE,,4.6213965266,UP,4.3153232817,3.9038383502,-0.9294072181,False,1.2403640979069528,0.16944019395913568,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2023-03-06,BSE,,4.440206874,UP,6.1806481828,7.2599570766,-3.119145034,False,7.1302290246869084,,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2023-04-25,BSE,,5.6994023692,UP,7.7771700423,8.0248958156,0.9197620291,False,11.67447175092497,2.828222343045425,,,False,,CAUTION,,,,,,,False,False,False,False,,0,
2023-06-22,BSE,,4.9392347699,UP,6.4213746206,5.4356355293,0.8785818258,False,7.359704257793089,2.585507916313439,,,False,,CAUTION,,,,,,,False,False,False,False,,0,
2023-10-23,BSE,,5.5568184755,UP,10.2310820997,7.5166924455,4.7769611163,False,2.213273315452417,,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2024-09-16,BSE,,7.988274186,UP,17.2896597352,18.2278601645,-2.858566896,False,14.114639982049837,2.0640689033628035,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2024-12-05,BSE,,4.1601585544,UP,11.5061879199,13.6229798209,3.8797703689,False,2.522905263332193,0.6869286070433746,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2025-03-28,BSE,,4.5298101658,UP,17.5161280479,16.981006153,-0.2518291705,False,7.248516064726399,,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2025-11-07,BSE,,4.3367256366,UP,7.8866993796,9.0735104389,-1.9788671558,False,6.592233911760615,0.38441535999773796,,,False,1.6778358210310296,RISK-ON,,,,,,,False,False,False,False,,0,
2026-02-16,BSE,,-4.2882906273,DOWN,-7.8966683022,-7.2951425515,-2.2213523019,False,3.542049357407851,0.9906784537886985,,,False,1.327800115819963,,,,,,,,False,False,False,False,,0,
2021-07-14,CAMS,,6.5425896101,UP,13.6373550502,14.7622369519,-2.9282867936,False,,,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2021-11-16,CAMS,,4.2433406909,UP,5.3787198137,5.2594498534,-0.4559809375,False,0.6647690748043533,0.3998211351950326,,,False,,RISK-OFF,,,,,,,False,True,False,True,Buy,15,33267932.0
2025-10-30,CAMS,,4.2625923735,UP,3.5208399583,2.6352051942,-0.3992773115,False,1.493652358194934,-0.3613466779835247,,,True,1.2066286333835385,RISK-OFF,,,,,,,False,False,False,False,,0,
2021-10-29,CANBK,BANKNIFTY,4.7977966169,UP,10.9949814588,9.7748135951,0.0699333772,False,4.301202166969185,-0.3036893909430129,-0.009955912876147277,-1.179728055073812,True,,CAUTION,,,,,,,False,False,False,False,,0,
2022-01-21,CANBK,BANKNIFTY,-4.350908946,DOWN,-3.8104215994,-5.6248532347,-3.2003607135,False,-0.2466084945434373,-0.22958021815570806,-0.007306329179763704,-0.46410653318789497,False,,CAUTION,,,,,,,False,False,False,False,,0,
2022-01-27,CANBK,BANKNIFTY,4.362081415,UP,6.0370850622,8.7624116913,-0.7890286326,False,4.727042977294213,1.1057584727605285,0.007302447506083221,0.6246988614047614,True,,CAUTION,,,,,,,False,False,False,False,,0,
2022-05-09,CANBK,BANKNIFTY,-7.3027830546,DOWN,-6.9515534609,-8.2060540286,-0.819485629,False,4.9446014536648395,0.1229604940737401,-0.009129512372581194,-0.4077225147657695,True,,NEUTRAL,,,,,,,False,False,False,False,,0,
2022-07-07,CANBK,BANKNIFTY,5.4809660108,UP,6.1064582144,8.1971374065,1.2227427542,False,3.244489276297211,0.22192833266071457,0.017365296583319312,1.4491946637172428,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2023-07-03,CANBK,BANKNIFTY,5.6019520652,UP,4.0404384003,5.5159854177,0.98901575,False,2.924341324847404,1.6948169363156382,0.009179314208714429,1.1556003623865285,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2023-09-11,CANBK,BANKNIFTY,7.4686872531,UP,4.7144751548,6.1486192648,-3.0976459753,False,5.034470809480738,1.1014096889798346,0.009174796830252685,1.3766641414974583,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2024-05-06,CANBK,BANKNIFTY,-4.0808625115,DOWN,-3.8492291854,-5.4103702081,-2.54308437,False,1.2106233864971507,0.1036757250781248,-0.0005774315140434361,-0.18396394913244876,False,,CAUTION,,,,,,,False,False,False,False,,0,
2025-01-13,CANBK,BANKNIFTY,-4.4569274692,DOWN,-2.2412476517,-4.6429068231,5.3095388951,False,0.9640392491990732,0.24921484889870293,-0.014217924385990233,-1.3331277434416666,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2025-07-24,CANBK,BANKNIFTY,5.3426871641,UP,4.9913419428,5.2968450119,-2.4226939902,False,4.092702348166194,0.8008789818628518,-0.002523987129481875,-0.4091551274109804,True,-1.506435979735195,CAUTION,,,,,,,False,False,False,False,,0,
2026-01-29,CANBK,BANKNIFTY,-7.8476130731,DOWN,-5.1502652165,-4.7039418731,-1.9292236655,False,5.541347130326191,1.2924762838604111,0.0060244631862282905,1.0435015035935804,True,1.476055135265239,CAUTION,,,,,,,False,False,False,False,,0,
2021-07-13,CDSL,,8.2609413527,UP,12.9648213366,15.7935911479,3.9778429581,False,,,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2022-05-02,CDSL,,-4.2911533585,DOWN,-5.3563740894,-6.1362878122,-1.8728078473,False,1.2532801240455136,,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2022-05-31,CDSL,,4.5063404249,UP,8.3757361678,11.967393928,-5.2010008763,False,4.001923929213572,0.6957076205806241,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2022-11-14,CDSL,,4.1552630365,UP,2.9450274737,3.5783342373,-0.4895490128,False,0.29952717641985116,0.01523788448670874,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2022-12-22,CDSL,,-4.3424771346,DOWN,-3.1678865405,-3.0567912422,-3.3929784145,False,1.455790063837019,1.6382281896883515,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2023-05-31,CDSL,,5.1407745061,UP,4.0246222055,5.6247656577,2.9322725224,False,13.379047914099152,6.422841728093621,,,False,,CAUTION,,,,,,,False,False,False,False,,0,
2023-09-05,CDSL,,5.9609886481,UP,6.1246991844,6.4081972434,-0.3753744166,False,2.2497724687306953,0.5643259815479227,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,
2024-01-01,CDSL,,4.5743279834,UP,5.8904895595,-0.331612921,0.0412420341,False,-0.8395645702156873,-0.7815458882028377,,,False,,,,,,,,,False,False,False,False,,0,
2024-03-27,CDSL,,-4.3698708511,DOWN,-7.9818040082,-5.749340411,1.5361254901,False,23.58343707570457,0.5876790429905737,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2024-06-28,CDSL,,12.0595528306,UP,18.2618293938,18.9936130244,2.125885352,False,13.786322170887104,2.0811426739996204,,,False,,CAUTION,,,,,,,False,False,False,False,,0,
2024-08-23,CDSL,,4.0933874464,UP,8.9601071629,8.2433268519,-1.8744024728,False,2.746352047679573,-0.010641191233892063,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2025-01-27,CDSL,,-4.266584041,DOWN,-5.6830379689,-10.4115997724,-5.9112416885,False,3.061071847095347,2.870614304848913,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2025-06-02,CDSL,,4.6692061216,UP,8.2459240773,10.015039474,1.5449489247,False,6.273709655431566,2.3345114097532997,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2025-10-07,CDSL,,4.3758006201,UP,2.5514095243,2.4854104405,-1.4781224043,False,1.9197516483872354,-0.7392105179092603,,,False,-1.7055058921412616,RISK-OFF,,,,,,,False,False,False,False,,0,
2026-01-20,CDSL,,-4.1426368476,DOWN,-2.6382536994,-5.2229855918,-0.5369091105,False,2.5009085433952833,0.6506424006536279,,,False,1.3917382442108985,RISK-OFF,,,,,,,False,False,False,False,,0,
2026-02-02,CDSL,,-4.4773234729,DOWN,-4.3826146791,-6.2869264558,8.5515723411,False,2.043966754156385,4.318818574847312,,,False,1.7490174015743616,EUPHORIA,,,,,,,False,False,False,False,,0,
2022-07-21,CGPOWER,,4.5690246787,UP,7.1226802459,8.8047189762,3.6618494599,False,8.34113814345227,3.530704293764569,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2023-01-09,CGPOWER,,4.685269116,UP,6.1995726672,7.2037076342,0.1209042846,False,4.558013905557449,2.427960108034848,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,
2023-11-22,CGPOWER,,10.732772124,UP,20.8774681238,19.9923294161,-1.928206724,False,11.13704171966953,9.793550057569204,,,False,,CAUTION,,,,,,,False,False,False,False,,0,
2024-07-05,CGPOWER,,4.2057037767,UP,5.7921312142,6.8714956464,-0.4791412128,False,1.5411257255751256,-0.47463548213269785,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,
2024-10-07,CGPOWER,,4.289727287,UP,8.732684103,5.6208674012,2.7991885918,False,3.162381312709376,1.0409079685464278,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,
2025-08-29,CGPOWER,,5.201129998,UP,5.1325428657,4.5632443908,3.2982921509,False,7.371748718527271,4.720936912496232,,,False,-0.6088521097312743,CAUTION,,,,,,,False,False,False,False,,0,
2026-01-19,CGPOWER,,5.3269536598,UP,3.9218636377,5.0382755434,-2.7542406269,False,6.250720201123696,0.38865650422949705,,,False,0.5920013399093262,,,,,,,,False,False,False,False,,0,
2026-01-28,CGPOWER,,4.0898252924,UP,6.1671037313,9.6673864726,1.434829941,False,2.913064761472146,0.662724354179099,,,True,1.6470484090006055,RISK-ON,,,,,,,False,False,False,False,,0,
2026-03-10,CGPOWER,,4.0800918222,UP,4.2899802205,4.3939538313,-0.2609206787,False,0.07363471122844908,-0.25878727426456843,,,False,2.2852568889588576,RISK-ON,,,,,,,False,False,False,False,,0,
