engine,signal_id,ticker,date,regime,side,classification,exit_reason,pnl_pct,mfe_pct,entry_time,exit_time,entry_price,exit_price,stop_pct,atr_14,stop_source,actual_pnl_pct,zcross_used
phase_c,BRK-2026-04-03-BAJAJFINSV,BAJAJFINSV,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.072,50.4071,atr_14_intraday,,
phase_c,BRK-2026-04-03-BHARTIARTL,BHARTIARTL,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.455,43.9429,atr_14_intraday,,
phase_c,BRK-2026-04-03-BIOCON,BIOCON,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,13.4107,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-BOSCHLTD,BOSCHLTD,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.49,1121.4286,atr_14_intraday,,
phase_c,BRK-2026-04-03-CONCOR,CONCOR,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,15.9821,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-HDFCBANK,HDFCBANK,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,28.275,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-HINDUNILVR,HINDUNILVR,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.607,53.8357,atr_14_intraday,,
phase_c,BRK-2026-04-03-ICICIBANK,ICICIBANK,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.488,30.25,atr_14_intraday,,
phase_c,BRK-2026-04-03-IDEA,IDEA,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,0.4186,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-INDIGO,INDIGO,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,189.6858,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-INDUSINDBK,INDUSINDBK,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,33.2822,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-INDUSTOWER,INDUSTOWER,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,15.3786,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-JIOFIN,JIOFIN,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,8.7586,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-KOTAKBANK,KOTAKBANK,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.013,10.7857,atr_14_intraday,,
phase_c,BRK-2026-04-03-LICI,LICI,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.264,23.9857,atr_14_intraday,,
phase_c,BRK-2026-04-03-MARICO,MARICO,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.354,17.925,atr_14_intraday,,
phase_c,BRK-2026-04-03-MARUTI,MARUTI,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.094,390.7857,atr_14_intraday,,
phase_c,BRK-2026-04-03-OBEROIRLTY,OBEROIRLTY,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,55.2,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-PAGEIND,PAGEIND,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.986,1013.5714,atr_14_intraday,,
phase_c,BRK-2026-04-03-PAYTM,PAYTM,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,47.3822,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-PETRONET,PETRONET,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,12.66,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-POLYCAB,POLYCAB,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,267.1429,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-SBIN,SBIN,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,37.2643,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-SHREECEM,SHREECEM,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.805,648.5714,atr_14_intraday,,
phase_c,BRK-2026-04-03-SWIGGY,SWIGGY,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,13.2821,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-TATASTEEL,TATASTEEL,2026-04-03,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,6.925,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-TRENT,TRENT,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,148.0571,atr_14_intraday_capped,,
phase_c,BRK-2026-04-03-VMM,VMM,2026-04-03,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,4.8314,atr_14_intraday_capped,,
phase_c,BRK-2026-04-06-AXISBANK,AXISBANK,2026-04-06,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.184,38.1357,atr_14_intraday,,
phase_c,BRK-2026-04-06-BANKBARODA,BANKBARODA,2026-04-06,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,10.0914,atr_14_intraday_capped,,
phase_c,BRK-2026-04-06-HINDUNILVR,HINDUNILVR,2026-04-06,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.607,53.8357,atr_14_intraday,,
phase_c,BRK-2026-04-06-ICICIBANK,ICICIBANK,2026-04-06,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.488,30.25,atr_14_intraday,,
phase_c,BRK-2026-04-06-KOTAKBANK,KOTAKBANK,2026-04-06,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.013,10.7857,atr_14_intraday,,
phase_c,BRK-2026-04-06-OBEROIRLTY,OBEROIRLTY,2026-04-06,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,55.2,atr_14_intraday_capped,,
phase_c,BRK-2026-04-06-POLICYBZR,POLICYBZR,2026-04-06,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,53.1214,atr_14_intraday_capped,,
phase_c,BRK-2026-04-06-TORNTPHARM,TORNTPHARM,2026-04-06,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.205,127.7713,atr_14_intraday,,
phase_c,BRK-2026-04-06-TRENT,TRENT,2026-04-06,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,148.0571,atr_14_intraday_capped,,
phase_b,PHB-2026-04-07-AMBER,AMBER,2026-04-07,CAUTION,SHORT,NEUTRAL->CAUTION,FETCH_FAILED,,,,,,,-3.5,310.0357,atr_14_intraday_capped,,
phase_b,PHB-2026-04-07-DIXON,DIXON,2026-04-07,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,445.3214,atr_14_intraday_capped,,
phase_b,PHB-2026-04-07-KAYNES,KAYNES,2026-04-07,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,190.5643,atr_14_intraday_capped,,
phase_b,PHB-2026-04-07-MCX,MCX,2026-04-07,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,117.55,atr_14_intraday_capped,,
phase_b,PHB-2026-04-07-MOTILALOFS,MOTILALOFS,2026-04-07,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,32.9393,atr_14_intraday_capped,,
phase_b,PHB-2026-04-07-MUTHOOTFIN,MUTHOOTFIN,2026-04-07,CAUTION,SHORT,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,134.6897,atr_14_intraday_capped,,
phase_b,PHB-2026-04-07-PGEL,PGEL,2026-04-07,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,28.9643,atr_14_intraday_capped,,
phase_b,PHB-2026-04-07-SHREECEM,SHREECEM,2026-04-07,CAUTION,SHORT,NEUTRAL->CAUTION,FETCH_FAILED,,,,,,,-2.921,692.1429,atr_14_intraday,,
phase_b,PHB-2026-04-07-TMPV,TMPV,2026-04-07,CAUTION,SHORT,NEUTRAL->CAUTION,FETCH_FAILED,,,,,,,-3.5,11.2464,atr_14_intraday_capped,,
phase_b,PHB-2026-04-07-VOLTAS,VOLTAS,2026-04-07,CAUTION,SHORT,NEUTRAL->CAUTION,FETCH_FAILED,,,,,,,-3.5,65.0071,atr_14_intraday_capped,,
phase_c,BRK-2026-04-07-FEDERALBNK,FEDERALBNK,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,9.8429,atr_14_intraday_capped,,
phase_c,BRK-2026-04-07-HAL,HAL,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.154,118.3286,atr_14_intraday,,
phase_c,BRK-2026-04-07-HAVELLS,HAVELLS,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,47.1214,atr_14_intraday_capped,,
phase_c,BRK-2026-04-07-ICICIPRULI,ICICIPRULI,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,18.1357,atr_14_intraday_capped,,
phase_c,BRK-2026-04-07-INDHOTEL,INDHOTEL,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,22.6857,atr_14_intraday_capped,,
phase_c,BRK-2026-04-07-JINDALSTEL,JINDALSTEL,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,47.6286,atr_14_intraday_capped,,
phase_c,BRK-2026-04-07-JSWSTEEL,JSWSTEEL,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.439,38.9857,atr_14_intraday,,
phase_c,BRK-2026-04-07-KAYNES,KAYNES,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,190.5643,atr_14_intraday_capped,,
phase_c,BRK-2026-04-07-OBEROIRLTY,OBEROIRLTY,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,55.6214,atr_14_intraday_capped,,
phase_c,BRK-2026-04-07-PERSISTENT,PERSISTENT,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.483,184.9214,atr_14_intraday,,
phase_c,BRK-2026-04-07-POLYCAB,POLYCAB,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,267.2857,atr_14_intraday_capped,,
phase_c,BRK-2026-04-07-RECLTD,RECLTD,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,12.8802,atr_14_intraday_capped,,
phase_c,BRK-2026-04-07-TECHM,TECHM,2026-04-07,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.155,45.7357,atr_14_intraday,,
phase_c,BRK-2026-04-07-WAAREEENER,WAAREEENER,2026-04-07,CAUTION,SHORT,OPPORTUNITY_LAG,TIME_STOP,0.091,0.9732,2026-04-07 09:30:00,2026-04-07 14:30:00,3093.0,3084.0,-3.5,142.1785,atr_14_intraday_capped,,False
phase_b,PHB-2026-04-08-ABCAPITAL,ABCAPITAL,2026-04-08,EUPHORIA,LONG,RISK-ON->EUPHORIA,FETCH_FAILED,,,,,,,-3.5,13.3107,atr_14_intraday_capped,,
phase_b,PHB-2026-04-08-AUBANK,AUBANK,2026-04-08,EUPHORIA,LONG,RISK-ON->EUPHORIA,FETCH_FAILED,,,,,,,-3.5,36.6643,atr_14_intraday_capped,,
phase_b,PHB-2026-04-08-GODFRYPHLP,GODFRYPHLP,2026-04-08,EUPHORIA,LONG,RISK-ON->EUPHORIA,FETCH_FAILED,,,,,,,-3.5,94.4286,atr_14_intraday_capped,,
phase_b,PHB-2026-04-08-IDEA,IDEA,2026-04-08,EUPHORIA,LONG,RISK-ON->EUPHORIA,FETCH_FAILED,,,,,,,-3.5,0.4107,atr_14_intraday_capped,,
phase_b,PHB-2026-04-08-IEX,IEX,2026-04-08,EUPHORIA,SHORT,RISK-ON->EUPHORIA,FETCH_FAILED,,,,,,,-3.5,4.5071,atr_14_intraday_capped,,
phase_b,PHB-2026-04-08-KAYNES,KAYNES,2026-04-08,EUPHORIA,SHORT,RISK-ON->EUPHORIA,FETCH_FAILED,,,,,,,-3.5,183.7214,atr_14_intraday_capped,,
phase_b,PHB-2026-04-08-LAURUSLABS,LAURUSLABS,2026-04-08,EUPHORIA,LONG,RISK-ON->EUPHORIA,FETCH_FAILED,,,,,,,-3.5,38.6429,atr_14_intraday_capped,,
phase_b,PHB-2026-04-08-LODHA,LODHA,2026-04-08,EUPHORIA,SHORT,RISK-ON->EUPHORIA,FETCH_FAILED,,,,,,,-3.5,36.5286,atr_14_intraday_capped,,
phase_b,PHB-2026-04-08-MFSL,MFSL,2026-04-08,EUPHORIA,SHORT,RISK-ON->EUPHORIA,FETCH_FAILED,,,,,,,-3.5,52.9,atr_14_intraday_capped,,
phase_b,PHB-2026-04-08-TMPV,TMPV,2026-04-08,EUPHORIA,SHORT,RISK-ON->EUPHORIA,FETCH_FAILED,,,,,,,-3.445,10.6357,atr_14_intraday,,
phase_c,BRK-2026-04-08-ABB,ABB,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.184,199.6071,atr_14_intraday,,
phase_c,BRK-2026-04-08-ABCAPITAL,ABCAPITAL,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,13.3107,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-ALKEM,ALKEM,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.792,144.4286,atr_14_intraday,,
phase_c,BRK-2026-04-08-APOLLOHOSP,APOLLOHOSP,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.968,217.4286,atr_14_intraday,,
phase_c,BRK-2026-04-08-BAJAJFINSV,BAJAJFINSV,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.15,53.0643,atr_14_intraday,,
phase_c,BRK-2026-04-08-BANKBARODA,BANKBARODA,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,9.8393,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-CANBK,CANBK,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,5.2057,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-DIVISLAB,DIVISLAB,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.853,166.9286,atr_14_intraday,,
phase_c,BRK-2026-04-08-DLF,DLF,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,21.7571,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-FEDERALBNK,FEDERALBNK,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,10.0107,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-HAL,HAL,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.114,118.2214,atr_14_intraday,,
phase_c,BRK-2026-04-08-HCLTECH,HCLTECH,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.261,47.0072,atr_14_intraday,,
phase_c,BRK-2026-04-08-HINDPETRO,HINDPETRO,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,17.2071,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-ICICIBANK,ICICIBANK,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.507,31.2215,atr_14_intraday,,
phase_c,BRK-2026-04-08-ICICIGI,ICICIGI,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.053,52.7071,atr_14_intraday,,
phase_c,BRK-2026-04-08-INDUSINDBK,INDUSINDBK,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,31.275,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-IREDA,IREDA,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,4.5747,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-JINDALSTEL,JINDALSTEL,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,44.8357,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-POLYCAB,POLYCAB,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,264.4286,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-RBLBANK,RBLBANK,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.287,10.275,atr_14_intraday,,
phase_c,BRK-2026-04-08-RECLTD,RECLTD,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,12.2508,atr_14_intraday_capped,,
phase_c,BRK-2026-04-08-TCS,TCS,2026-04-08,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.68,68.0643,atr_14_intraday,,
phase_c,BRK-2026-04-09-ABB,ABB,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.107,203.9643,atr_14_intraday,,
phase_c,BRK-2026-04-09-ALKEM,ALKEM,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.684,140.7857,atr_14_intraday,,
phase_c,BRK-2026-04-09-APOLLOHOSP,APOLLOHOSP,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.794,206.8214,atr_14_intraday,,
phase_c,BRK-2026-04-09-DIVISLAB,DIVISLAB,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.755,162.0357,atr_14_intraday,,
phase_c,BRK-2026-04-09-EXIDEIND,EXIDEIND,2026-04-09,EUPHORIA,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.411,10.7143,atr_14_intraday,,
phase_c,BRK-2026-04-09-HCLTECH,HCLTECH,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.212,46.9214,atr_14_intraday,,
phase_c,BRK-2026-04-09-IREDA,IREDA,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,4.8062,atr_14_intraday_capped,,
phase_c,BRK-2026-04-09-MCX,MCX,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,115.5928,atr_14_intraday_capped,,
phase_c,BRK-2026-04-09-MPHASIS,MPHASIS,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,85.7214,atr_14_intraday_capped,,
phase_c,BRK-2026-04-09-PERSISTENT,PERSISTENT,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.344,179.7,atr_14_intraday,,
phase_c,BRK-2026-04-09-POLYCAB,POLYCAB,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,279.0714,atr_14_intraday_capped,,
phase_c,BRK-2026-04-09-VEDL,VEDL,2026-04-09,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,26.4828,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-ABCAPITAL,ABCAPITAL,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,14.8714,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-AUBANK,AUBANK,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,39.5536,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-BAJAJFINSV,BAJAJFINSV,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.323,58.7429,atr_14_intraday,,
phase_c,BRK-2026-04-10-BANKBARODA,BANKBARODA,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,10.6143,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-CANBK,CANBK,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,5.6814,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-DLF,DLF,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,22.5857,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-EICHERMOT,EICHERMOT,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.404,243.3214,atr_14_intraday,,
phase_c,BRK-2026-04-10-FEDERALBNK,FEDERALBNK,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,9.9321,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-GODREJPROP,GODREJPROP,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,73.6786,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-HAL,HAL,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.237,130.5286,atr_14_intraday,,
phase_c,BRK-2026-04-10-ICICIBANK,ICICIBANK,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.788,35.7286,atr_14_intraday,,
phase_c,BRK-2026-04-10-INDUSINDBK,INDUSINDBK,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,34.0714,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-JINDALSTEL,JINDALSTEL,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,46.6286,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-PIIND,PIIND,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,102.5857,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-RBLBANK,RBLBANK,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.404,10.8143,atr_14_intraday,,
phase_c,BRK-2026-04-10-RECLTD,RECLTD,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,12.8987,atr_14_intraday_capped,,
phase_c,BRK-2026-04-10-VEDL,VEDL,2026-04-10,EUPHORIA,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,26.0573,atr_14_intraday_capped,,
phase_b,PHB-2026-04-13-DIXON,DIXON,2026-04-13,RISK-ON,SHORT,EUPHORIA->RISK-ON,FETCH_FAILED,,,,,,,-3.5,437.5357,atr_14_intraday_capped,,
phase_b,PHB-2026-04-13-FORCEMOT,FORCEMOT,2026-04-13,RISK-ON,LONG,NEUTRAL->RISK-ON,FETCH_FAILED,,,,,,,-3.5,1248.2143,atr_14_intraday_capped,,
phase_b,PHB-2026-04-13-HINDZINC,HINDZINC,2026-04-13,RISK-ON,LONG,EUPHORIA->RISK-ON,FETCH_FAILED,,,,,,,-3.5,21.5929,atr_14_intraday_capped,,
phase_b,PHB-2026-04-13-LTM,LTM,2026-04-13,RISK-ON,SHORT,NEUTRAL->RISK-ON,FETCH_FAILED,,,,,,,-3.5,183.1642,atr_14_intraday_capped,,
phase_b,PHB-2026-04-13-MAZDOCK,MAZDOCK,2026-04-13,RISK-ON,SHORT,EUPHORIA->RISK-ON,FETCH_FAILED,,,,,,,-3.5,113.0857,atr_14_intraday_capped,,
phase_b,PHB-2026-04-13-NUVAMA,NUVAMA,2026-04-13,RISK-ON,LONG,NEUTRAL->RISK-ON,FETCH_FAILED,,,,,,,-3.5,50.0,atr_14_intraday_capped,,
phase_b,PHB-2026-04-13-PATANJALI,PATANJALI,2026-04-13,RISK-ON,SHORT,EUPHORIA->RISK-ON,FETCH_FAILED,,,,,,,-3.154,14.7393,atr_14_intraday,,
phase_b,PHB-2026-04-13-POWERINDIA,POWERINDIA,2026-04-13,RISK-ON,LONG,NEUTRAL->RISK-ON,FETCH_FAILED,,,,,,,-3.5,1068.9286,atr_14_intraday_capped,,
phase_b,PHB-2026-04-13-SAMMAANCAP,SAMMAANCAP,2026-04-13,RISK-ON,LONG,EUPHORIA->RISK-ON,FETCH_FAILED,,,,,,,-3.5,7.0857,atr_14_intraday_capped,,
phase_b,PHB-2026-04-13-YESBANK,YESBANK,2026-04-13,RISK-ON,SHORT,EUPHORIA->RISK-ON,FETCH_FAILED,,,,,,,-3.238,0.6179,atr_14_intraday,,
