date,snap_t,ticker,sector,side,entry_px,vwap_dev_z,hour_balance_dev_z,range_pctile,atr_14,exit_px,exit_reason,pnl_pct_gross,pnl_pct_net_s1
2021-12-20,12:15:00,TATASTEEL,Metals_Mining,LONG,1081.3500,-2.5136,-2.8337,87.76,3.0261,1076.0543,STOP,-0.004897,-0.007897
2021-12-20,12:15:00,CANBK,Banks,LONG,191.8000,-2.4065,-1.6005,85.71,1.2652,189.5859,STOP,-0.011544,-0.014544
2021-12-20,10:15:00,BAJAJFINSV,Insurance,LONG,15635.0000,-1.9903,-2.3243,83.51,51.1221,15545.5364,STOP,-0.005722,-0.008722
2021-12-20,12:30:00,NMDC,Metals_Mining,LONG,129.7000,-2.0348,-1.2662,68.37,0.7700,128.3524,STOP,-0.010390,-0.013390
2021-12-20,12:30:00,NAUKRI,IT_Services,LONG,5145.0000,-2.9421,-1.8596,88.78,32.3196,5088.4406,STOP,-0.010993,-0.013993
2021-12-21,14:00:00,BAJFINANCE,NBFC_HFC,LONG,6628.0498,-3.3319,-1.6549,45.45,20.4096,6592.3330,STOP,-0.005389,-0.008389
2021-12-21,10:30:00,TATASTEEL,Metals_Mining,SHORT,1111.4500,1.9106,2.0604,72.45,3.0333,1116.7583,STOP,-0.004776,-0.007776
2021-12-21,13:00:00,COFORGE,IT_Services,SHORT,5428.8999,2.2983,1.9312,79.80,34.4991,5352.5000,TIME_STOP,0.014073,0.011073
2021-12-21,11:45:00,BAJAJFINSV,Insurance,SHORT,16082.2002,2.0198,1.3940,44.90,52.0787,15700.0000,TIME_STOP,0.023765,0.020765
2021-12-22,11:00:00,BAJFINANCE,NBFC_HFC,SHORT,6731.0000,2.0400,1.5349,48.48,20.7831,6767.3705,STOP,-0.005403,-0.008403
2021-12-22,11:45:00,TATASTEEL,Metals_Mining,SHORT,1126.8000,1.9990,2.1807,11.11,3.1641,1124.3500,TIME_STOP,0.002174,-0.000826
2021-12-22,10:45:00,BAJAJFINSV,Insurance,LONG,15884.7002,-2.1611,-2.5290,66.67,52.9862,15872.0000,TIME_STOP,-0.000800,-0.003800
2021-12-23,11:30:00,TATASTEEL,Metals_Mining,LONG,1134.5000,-1.9936,-1.3223,5.00,3.0629,1129.1399,STOP,-0.004725,-0.007725
2021-12-23,12:45:00,CANBK,Banks,SHORT,203.5000,2.2388,2.1624,66.34,1.3526,200.7500,TIME_STOP,0.013514,0.010514
2021-12-24,10:00:00,BAJFINANCE,NBFC_HFC,LONG,6808.6499,-2.4196,-4.2283,87.13,21.2674,6771.4320,STOP,-0.005466,-0.008466
2021-12-24,10:00:00,TATASTEEL,Metals_Mining,LONG,1108.4000,-2.4348,-4.3987,74.26,3.0293,1117.3000,TIME_STOP,0.008030,0.005030
2021-12-24,10:00:00,BAJAJFINSV,Insurance,LONG,15882.1504,-2.3689,-4.1407,83.17,49.9373,15951.0000,TIME_STOP,0.004335,0.001335
2021-12-24,10:45:00,DRREDDY,Pharma,LONG,4663.7500,-2.4064,-1.5608,68.32,16.8181,4634.3184,STOP,-0.006311,-0.009311
2021-12-27,10:30:00,TATASTEEL,Metals_Mining,SHORT,1114.5000,1.8766,1.9519,7.84,2.9714,1119.7000,STOP,-0.004666,-0.007666
2021-12-27,10:00:00,BAJAJFINSV,Insurance,SHORT,15835.0000,2.4400,3.2020,68.63,47.8133,15918.6733,STOP,-0.005284,-0.008284
2021-12-30,10:15:00,TATASTEEL,Metals_Mining,LONG,1114.7000,-2.0495,-2.0247,22.12,2.6794,1110.0110,STOP,-0.004206,-0.007206
2021-12-31,10:45:00,TATASTEEL,Metals_Mining,SHORT,1122.7500,2.3929,2.5629,48.57,2.7215,1113.7000,TIME_STOP,0.008061,0.005061
2022-01-03,12:45:00,BAJFINANCE,NBFC_HFC,SHORT,7124.7500,3.0196,1.6837,58.49,19.4512,7158.7896,STOP,-0.004778,-0.007778
2022-01-03,13:15:00,TATASTEEL,Metals_Mining,SHORT,1127.9000,1.9039,1.2747,5.61,2.6282,1132.4993,STOP,-0.004078,-0.007078
2022-01-03,12:30:00,BAJAJFINSV,Insurance,SHORT,16809.0000,3.0533,1.5437,61.68,44.6982,16887.2218,STOP,-0.004654,-0.007654
2022-01-04,10:45:00,BAJFINANCE,NBFC_HFC,LONG,7255.2998,-1.8361,-1.7483,30.19,20.0483,7283.0000,TIME_STOP,0.003818,0.000818
2022-01-04,13:30:00,TATASTEEL,Metals_Mining,LONG,1141.6500,-2.2185,-2.1994,20.37,2.6825,1136.9556,STOP,-0.004112,-0.007112
2022-01-04,10:15:00,BAJAJFINSV,Insurance,SHORT,17113.0000,1.8874,2.0264,70.09,45.9442,17071.9004,TIME_STOP,0.002402,-0.000598
2022-01-05,10:00:00,BAJFINANCE,NBFC_HFC,SHORT,7563.0000,2.0338,4.1386,78.50,19.4449,7597.0286,STOP,-0.004499,-0.007499
2022-01-05,10:30:00,TATASTEEL,Metals_Mining,SHORT,1163.0500,2.7578,3.4759,57.41,2.6612,1167.7071,STOP,-0.004004,-0.007004
2022-01-05,10:45:00,COFORGE,IT_Services,LONG,5954.5498,-1.9426,-1.6971,64.81,31.7007,5899.0735,STOP,-0.009317,-0.012317
2022-01-05,10:00:00,BAJAJFINSV,Insurance,SHORT,17475.0000,2.1006,4.3452,83.33,44.1119,17552.1957,STOP,-0.004417,-0.007417
2022-01-05,13:15:00,DRREDDY,Pharma,LONG,4803.1001,-2.0351,-1.4124,84.40,17.5941,4772.3104,STOP,-0.006410,-0.009410
2022-01-06,12:45:00,BAJFINANCE,NBFC_HFC,SHORT,7673.6001,2.7700,1.4077,51.38,20.3696,7709.2469,STOP,-0.004645,-0.007645
2022-01-06,10:15:00,TATASTEEL,Metals_Mining,LONG,1166.7000,-2.4374,-2.2537,48.62,2.7511,1161.8856,STOP,-0.004126,-0.007126
2022-01-06,13:15:00,COFORGE,IT_Services,SHORT,5958.3501,1.8168,1.3444,78.18,32.7098,5955.0000,TIME_STOP,0.000562,-0.002438
2022-01-06,13:30:00,BAJAJFINSV,Insurance,SHORT,17949.0000,2.2129,1.7221,22.73,48.2108,18033.3688,STOP,-0.004700,-0.007700
2022-01-10,10:15:00,TATASTEEL,Metals_Mining,SHORT,1170.7000,2.9899,3.1809,42.73,2.4600,1165.2000,TIME_STOP,0.004698,0.001698
2022-01-10,11:15:00,BAJAJFINSV,Insurance,LONG,17787.3008,-2.2309,-2.1074,22.73,44.4380,17869.0000,TIME_STOP,0.004593,0.001593
2022-01-11,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7580.0000,-2.7058,-4.4687,81.82,18.7973,7663.0000,TIME_STOP,0.010950,0.007950
2022-01-11,11:30:00,KOTAKBANK,Banks,SHORT,1952.4500,1.9104,1.6790,64.86,8.5763,1934.8000,TIME_STOP,0.009040,0.006040
2022-01-11,10:00:00,BAJAJFINSV,Insurance,LONG,17640.0000,-3.3028,-3.2156,69.37,42.9863,17754.5508,TIME_STOP,0.006494,0.003494
2022-01-11,11:00:00,NAUKRI,IT_Services,SHORT,5599.3999,2.3305,2.0094,40.54,22.3703,5565.8999,TIME_STOP,0.005983,0.002983
2022-01-17,10:00:00,TATASTEEL,Metals_Mining,LONG,1196.2000,-2.1432,-2.8101,75.00,2.7046,1234.3500,TIME_STOP,0.031893,0.028893
2022-01-17,12:00:00,DRREDDY,Pharma,SHORT,4673.7998,2.1712,1.5768,64.60,16.4092,4686.7002,TIME_STOP,-0.002760,-0.005760
2022-01-18,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7866.3999,-2.1962,-2.0519,51.79,16.3504,7837.7866,STOP,-0.003637,-0.006637
2022-01-18,14:00:00,TATASTEEL,Metals_Mining,LONG,1206.6000,-3.0466,-2.4773,54.87,2.9871,1201.3725,STOP,-0.004332,-0.007332
2022-01-18,13:15:00,CANBK,Banks,SHORT,229.0000,1.7951,1.4761,30.70,0.9823,228.2500,TIME_STOP,0.003275,0.000275
2022-01-18,10:00:00,BAJAJFINSV,Insurance,LONG,18313.0000,-2.3624,-2.3333,60.18,41.5192,18240.3414,STOP,-0.003968,-0.006968
2022-01-18,12:15:00,DRREDDY,Pharma,SHORT,4687.7500,1.8958,1.6889,71.05,16.7416,4717.0478,STOP,-0.006250,-0.009250
2022-01-18,13:45:00,NMDC,Metals_Mining,LONG,141.8000,-2.3324,-2.1157,53.51,0.6617,141.4000,TIME_STOP,-0.002821,-0.005821
2022-01-19,10:00:00,TATASTEEL,Metals_Mining,SHORT,1217.0000,2.1130,3.1530,73.68,3.1399,1207.4000,TIME_STOP,0.007888,0.004888
2022-01-19,13:00:00,CANBK,Banks,LONG,221.2500,-2.5585,-1.6600,43.48,1.0392,224.8500,TIME_STOP,0.016271,0.013271
2022-01-19,10:15:00,BAJAJFINSV,Insurance,LONG,18300.0000,-3.5093,-2.3700,83.33,42.1943,18226.1600,STOP,-0.004035,-0.007035
2022-01-19,11:30:00,NAUKRI,IT_Services,LONG,5177.0000,-1.8383,-1.3962,89.47,31.4968,5121.8806,STOP,-0.010647,-0.013647
2022-01-20,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7496.0000,-3.9153,-3.4426,81.58,20.6675,7459.8319,STOP,-0.004825,-0.007825
2022-01-20,13:30:00,KOTAKBANK,Banks,LONG,1883.9500,-2.3715,-1.5816,65.52,9.1677,1883.6000,TIME_STOP,-0.000186,-0.003186
2022-01-20,13:30:00,TATASTEEL,Metals_Mining,LONG,1209.2500,-1.8348,-1.9518,19.83,3.2021,1203.6462,STOP,-0.004634,-0.007634
2022-01-20,13:30:00,CANBK,Banks,LONG,228.4000,-2.2548,-1.8432,29.31,1.1122,228.1500,TIME_STOP,-0.001095,-0.004095
2022-01-20,10:00:00,BAJAJFINSV,Insurance,LONG,17952.0000,-3.0234,-3.4478,75.65,45.3191,17872.6916,STOP,-0.004418,-0.007418
2022-01-28,14:00:00,MCX,Capital_Markets,LONG,1576.1000,-2.0430,-1.8504,68.38,8.9172,1570.7500,TIME_STOP,-0.003394,-0.006394
2022-01-28,14:00:00,BAJFINANCE,NBFC_HFC,LONG,6926.1001,-3.0170,-2.5127,63.79,23.2616,6885.3923,STOP,-0.005877,-0.008877
2022-01-28,11:45:00,TATASTEEL,Metals_Mining,SHORT,1121.5000,2.0393,2.3757,25.00,3.7463,1093.3000,TIME_STOP,0.025145,0.022145
2022-01-28,13:45:00,BAJAJFINSV,Insurance,LONG,15435.7998,-2.8955,-1.5735,63.25,56.6748,15336.6189,STOP,-0.006425,-0.009425
2022-02-04,13:45:00,BAJFINANCE,NBFC_HFC,SHORT,7171.0000,1.7821,1.7868,29.06,25.6177,7147.8999,TIME_STOP,0.003221,0.000221
2022-02-04,10:15:00,TATASTEEL,Metals_Mining,LONG,1177.7500,-2.6740,-1.6866,70.09,3.8984,1181.3500,TIME_STOP,0.003057,0.000057
2022-02-07,11:00:00,BAJFINANCE,NBFC_HFC,LONG,6971.6001,-2.2167,-1.6975,87.18,25.7285,6926.5753,STOP,-0.006458,-0.009458
2022-02-07,13:45:00,TATASTEEL,Metals_Mining,LONG,1185.0000,-3.8632,-2.3442,89.92,3.9672,1178.0573,STOP,-0.005859,-0.008859
2022-02-07,10:45:00,BAJAJFINSV,Insurance,LONG,16041.6504,-2.0863,-2.1852,70.34,63.9748,15929.6945,STOP,-0.006979,-0.009979
2022-02-08,11:45:00,BAJFINANCE,NBFC_HFC,SHORT,7073.5000,2.9112,2.7459,71.19,26.9587,7120.6778,STOP,-0.006670,-0.009670
2022-02-08,10:30:00,TATASTEEL,Metals_Mining,LONG,1176.0500,-3.9410,-3.3770,78.15,3.9606,1218.6000,TIME_STOP,0.036180,0.033180
2022-02-08,12:30:00,CANBK,Banks,SHORT,261.9000,2.7232,1.4596,86.67,2.2094,260.7000,TIME_STOP,0.004582,0.001582
2022-02-08,13:15:00,BAJAJFINSV,Insurance,LONG,15831.0000,-1.7671,-1.9560,55.83,67.4589,15788.9502,TIME_STOP,-0.002656,-0.005656
2022-02-08,10:30:00,NMDC,Metals_Mining,LONG,151.2000,-2.1267,-1.9802,87.39,0.9974,152.7000,TIME_STOP,0.009921,0.006921
2022-02-14,10:30:00,BAJFINANCE,NBFC_HFC,SHORT,6889.9502,1.9554,1.8785,65.55,23.1169,6825.0000,TIME_STOP,0.009427,0.006427
2022-02-14,10:45:00,TATASTEEL,Metals_Mining,SHORT,1218.6000,1.8049,2.2045,66.67,3.8443,1188.4500,TIME_STOP,0.024742,0.021742
2022-02-14,10:30:00,BAJAJFINSV,Insurance,SHORT,15799.9502,2.6643,2.9423,72.50,56.1209,15700.0000,TIME_STOP,0.006326,0.003326
2022-02-15,11:15:00,BAJFINANCE,NBFC_HFC,SHORT,6926.0000,3.6280,2.9782,62.50,21.0950,6962.9162,STOP,-0.005330,-0.008330
2022-02-15,12:45:00,BAJAJFINSV,Insurance,SHORT,15915.0000,2.2375,1.3457,54.92,53.7838,16009.1217,STOP,-0.005914,-0.008914
2022-02-16,13:15:00,MCX,Capital_Markets,SHORT,1422.9500,3.2149,2.9516,85.37,9.4100,1439.4175,STOP,-0.011573,-0.014573
2022-02-16,11:00:00,BAJFINANCE,NBFC_HFC,LONG,7077.7002,-2.6810,-2.0986,67.77,22.2531,7133.0000,TIME_STOP,0.007813,0.004813
2022-02-16,10:30:00,TATASTEEL,Metals_Mining,SHORT,1203.2500,1.8014,1.9171,68.03,3.9773,1210.2103,STOP,-0.005785,-0.008785
2022-02-16,11:00:00,BAJAJFINSV,Insurance,LONG,16252.0000,-2.5069,-2.8688,59.02,56.0768,16340.2998,TIME_STOP,0.005433,0.002433
2022-02-16,10:30:00,NMDC,Metals_Mining,SHORT,152.2500,1.8817,1.5584,60.66,1.0748,154.1310,STOP,-0.012355,-0.015355
2022-02-17,10:30:00,BAJFINANCE,NBFC_HFC,LONG,7000.0000,-2.5369,-1.9285,69.67,21.6875,7077.5000,TIME_STOP,0.011071,0.008071
2022-02-17,10:45:00,TATASTEEL,Metals_Mining,SHORT,1202.7000,2.4257,2.6586,30.89,3.8742,1209.4798,STOP,-0.005637,-0.008637
2022-02-17,10:30:00,BAJAJFINSV,Insurance,LONG,16119.2500,-1.9442,-2.1976,69.11,54.9462,16219.0996,TIME_STOP,0.006194,0.003194
2022-02-21,11:30:00,MCX,Capital_Markets,SHORT,1408.7000,2.2856,1.4121,73.60,9.4183,1382.8000,TIME_STOP,0.018386,0.015386
2022-02-21,11:15:00,BAJFINANCE,NBFC_HFC,SHORT,7015.0000,2.2347,1.8230,51.61,20.5294,7050.9265,STOP,-0.005121,-0.008121
2022-02-21,11:30:00,KOTAKBANK,Banks,SHORT,1838.9500,1.9478,1.4846,80.00,10.7433,1830.9000,TIME_STOP,0.004377,0.001377
2022-02-21,11:30:00,TATASTEEL,Metals_Mining,SHORT,1191.3000,2.4737,1.6379,37.60,3.6633,1197.7108,STOP,-0.005381,-0.008381
2022-02-21,10:30:00,COFORGE,IT_Services,SHORT,4363.8999,1.9521,2.0136,73.60,31.6963,4419.3685,STOP,-0.012711,-0.015711
2022-02-21,13:30:00,CANBK,Banks,LONG,234.1000,-1.7981,-1.3601,57.14,1.9116,233.3000,TIME_STOP,-0.003417,-0.006417
2022-02-21,11:15:00,BAJAJFINSV,Insurance,SHORT,15984.4004,1.9175,2.0412,38.40,50.8155,16073.3276,STOP,-0.005563,-0.008563
2022-02-22,14:00:00,BAJFINANCE,NBFC_HFC,SHORT,6957.3999,2.7084,2.6592,65.87,20.1096,6992.5918,STOP,-0.005058,-0.008058
2022-02-22,11:15:00,TATASTEEL,Metals_Mining,LONG,1145.6500,-2.2284,-1.6245,50.79,3.2779,1139.9137,STOP,-0.005007,-0.008007
2022-02-23,10:30:00,TATASTEEL,Metals_Mining,LONG,1137.7500,-1.7527,-1.9091,11.81,3.5357,1146.6000,TIME_STOP,0.007778,0.004778
2022-02-24,12:45:00,BAJFINANCE,NBFC_HFC,LONG,6749.0000,-3.4903,-2.0874,71.09,19.4137,6715.0260,STOP,-0.005034,-0.008034
2022-02-24,11:00:00,TATASTEEL,Metals_Mining,SHORT,1104.7000,2.2471,2.2084,57.03,3.4300,1110.7025,STOP,-0.005434,-0.008434
2022-02-24,12:00:00,CANBK,Banks,LONG,215.3000,-2.6327,-1.3795,89.92,1.7579,212.2236,STOP,-0.014289,-0.017289
2022-02-24,12:45:00,BAJAJFINSV,Insurance,LONG,15499.0000,-2.8089,-1.8909,72.87,50.7706,15410.1514,STOP,-0.005733,-0.008733
2022-02-24,12:45:00,NMDC,Metals_Mining,LONG,137.1500,-1.8423,-1.4165,59.69,1.0060,135.3894,STOP,-0.012837,-0.015837
2022-02-25,10:45:00,BAJFINANCE,NBFC_HFC,SHORT,6945.0000,2.9185,1.7081,86.72,21.6472,6982.8827,STOP,-0.005455,-0.008455
2022-02-25,10:45:00,BAJAJFINSV,Insurance,SHORT,15930.0000,2.2050,1.4606,78.29,55.1137,16026.4489,STOP,-0.006055,-0.009055
2022-03-09,12:30:00,BAJFINANCE,NBFC_HFC,SHORT,6250.0000,2.4142,1.3436,59.23,24.0587,6292.1028,STOP,-0.006736,-0.009736
2022-03-09,10:30:00,COFORGE,IT_Services,LONG,4743.9502,-1.9678,-1.8899,66.15,35.7301,4681.4225,STOP,-0.013181,-0.016181
2022-03-09,12:30:00,BAJAJFINSV,Insurance,SHORT,14719.9004,2.3394,1.3597,61.07,64.9215,14833.5130,STOP,-0.007718,-0.010718
2022-03-09,13:30:00,NAUKRI,IT_Services,SHORT,4584.6499,3.1595,1.2938,89.31,32.9456,4593.5498,TIME_STOP,-0.001941,-0.004941
2022-03-21,13:00:00,BAJFINANCE,NBFC_HFC,LONG,6884.2500,-2.6159,-1.6434,46.56,26.1658,6874.2998,TIME_STOP,-0.001445,-0.004445
2022-03-22,12:45:00,BAJFINANCE,NBFC_HFC,SHORT,6874.0000,2.5298,1.6122,40.15,24.8104,6917.4182,STOP,-0.006316,-0.009316
2022-03-22,13:00:00,KOTAKBANK,Banks,SHORT,1792.0000,2.2297,1.8799,69.17,11.6365,1799.5500,TIME_STOP,-0.004213,-0.007213
2022-03-22,11:30:00,TATASTEEL,Metals_Mining,LONG,1303.7500,-2.8644,-1.5459,56.06,4.5767,1295.7407,STOP,-0.006143,-0.009143
2022-03-22,12:45:00,BAJAJFINSV,Insurance,SHORT,16275.0000,2.6211,1.6972,60.90,61.8651,16383.2640,STOP,-0.006652,-0.009652
2022-03-22,10:45:00,NAUKRI,IT_Services,SHORT,4684.3999,2.0034,2.2635,75.76,32.1517,4740.6653,STOP,-0.012011,-0.015011
2022-03-25,10:15:00,TATASTEEL,Metals_Mining,LONG,1347.7500,-1.9332,-1.8559,42.11,4.0411,1348.5000,TIME_STOP,0.000556,-0.002444
2022-03-25,11:00:00,NMDC,Metals_Mining,LONG,157.3000,-1.7614,-1.4169,65.41,1.1292,158.6000,TIME_STOP,0.008264,0.005264
2022-03-25,13:45:00,NAUKRI,IT_Services,LONG,4481.0000,-2.2252,-1.2573,55.97,33.8026,4492.8999,TIME_STOP,0.002656,-0.000344
2022-03-28,12:30:00,BAJFINANCE,NBFC_HFC,SHORT,6966.3999,2.1437,1.8607,44.03,22.9350,7006.5361,STOP,-0.005761,-0.008761
2022-03-28,10:15:00,TATASTEEL,Metals_Mining,LONG,1331.1500,-2.6114,-1.7149,35.07,3.9506,1344.3000,TIME_STOP,0.009879,0.006879
2022-03-28,12:45:00,CANBK,Banks,SHORT,226.8000,1.8879,1.8082,49.63,1.2858,229.0502,STOP,-0.009922,-0.012922
2022-03-28,11:30:00,BAJAJFINSV,Insurance,SHORT,16312.0000,1.8793,1.6980,47.01,55.3578,16408.8762,STOP,-0.005939,-0.008939
2022-03-29,11:45:00,CANBK,Banks,LONG,227.4000,-2.4727,-1.4018,48.89,1.2128,227.7000,TIME_STOP,0.001319,-0.001681
2022-04-04,10:00:00,BAJFINANCE,NBFC_HFC,SHORT,7572.0498,2.3600,3.5116,81.48,17.6557,7504.0000,TIME_STOP,0.008987,0.005987
2022-04-04,12:00:00,TATASTEEL,Metals_Mining,SHORT,1342.7500,4.3866,3.6131,54.74,3.3559,1341.7500,TIME_STOP,0.000745,-0.002255
2022-04-04,13:45:00,COFORGE,IT_Services,SHORT,4495.5000,2.0656,1.3818,19.71,25.8727,4520.7998,TIME_STOP,-0.005628,-0.008628
2022-04-04,10:30:00,BAJAJFINSV,Insurance,LONG,17213.1992,-2.1136,-2.4464,81.62,38.9561,17145.0260,STOP,-0.003961,-0.006961
2022-04-11,10:30:00,TATASTEEL,Metals_Mining,SHORT,1381.5000,2.0033,2.3768,9.49,3.0293,1359.7500,TIME_STOP,0.015744,0.012744
2022-04-12,13:15:00,COFORGE,IT_Services,LONG,4140.2002,-3.0924,-2.1347,72.66,20.9161,4136.2500,TIME_STOP,-0.000954,-0.003954
2022-04-12,13:30:00,CANBK,Banks,LONG,238.6000,-2.3041,-1.6476,70.50,1.1228,243.1000,TIME_STOP,0.018860,0.015860
2022-04-12,10:15:00,BAJAJFINSV,Insurance,LONG,16237.5498,-2.5048,-3.9223,55.80,35.4257,16368.5000,TIME_STOP,0.008065,0.005065
2022-04-12,10:15:00,NMDC,Metals_Mining,LONG,168.4500,-2.0070,-2.5992,89.86,1.0773,170.4500,TIME_STOP,0.011873,0.008873
2022-04-18,10:15:00,MCX,Capital_Markets,LONG,1373.9000,-1.9858,-2.4355,60.43,6.8570,1380.1000,TIME_STOP,0.004513,0.001513
2022-04-18,10:15:00,BAJFINANCE,NBFC_HFC,LONG,7264.9502,-3.1989,-2.7341,72.46,14.4838,7260.7998,TIME_STOP,-0.000571,-0.003571
2022-04-18,10:00:00,TATASTEEL,Metals_Mining,SHORT,1356.2000,3.9362,5.1548,70.50,2.9972,1339.5000,TIME_STOP,0.012314,0.009314
2022-04-18,11:15:00,COFORGE,IT_Services,LONG,4030.0500,-1.8296,-2.1396,55.40,22.4220,4052.3999,TIME_STOP,0.005546,0.002546
2022-04-18,12:30:00,CANBK,Banks,LONG,232.5000,-2.3680,-1.7302,79.29,1.1559,233.9500,TIME_STOP,0.006237,0.003237
2022-04-18,10:15:00,BAJAJFINSV,Insurance,LONG,15708.4004,-3.6262,-3.7299,69.06,36.7031,15745.0000,TIME_STOP,0.002330,-0.000670
2022-04-19,11:45:00,BAJFINANCE,NBFC_HFC,SHORT,7351.6499,2.1987,1.4850,13.67,14.5956,7377.1922,STOP,-0.003474,-0.006474
2022-04-19,10:30:00,TATASTEEL,Metals_Mining,LONG,1351.2500,-2.7573,-2.5943,24.29,3.0355,1345.9378,STOP,-0.003931,-0.006931
2022-04-19,12:45:00,COFORGE,IT_Services,LONG,4077.2500,-2.0977,-1.6987,44.68,23.0029,4082.8501,TIME_STOP,0.001373,-0.001627
2022-04-19,13:45:00,CANBK,Banks,SHORT,242.3500,3.1746,2.1196,70.21,1.2502,241.7500,TIME_STOP,0.002476,-0.000524
2022-04-19,11:00:00,BAJAJFINSV,Insurance,LONG,15814.9502,-2.4112,-2.0655,45.71,37.9567,15935.0000,TIME_STOP,0.007591,0.004591
2022-04-19,11:00:00,NAUKRI,IT_Services,SHORT,4746.6499,1.9060,1.3587,57.86,25.1899,4736.3501,TIME_STOP,0.002170,-0.000830
2022-04-25,10:00:00,BAJFINANCE,NBFC_HFC,LONG,6984.0000,-1.7981,-1.7653,69.29,16.2576,7007.0000,TIME_STOP,0.003293,0.000293
2022-04-25,10:00:00,TATASTEEL,Metals_Mining,LONG,1226.8500,-3.5849,-4.6891,87.23,3.4335,1220.8414,STOP,-0.004898,-0.007898
2022-04-25,10:00:00,NMDC,Metals_Mining,LONG,159.0000,-2.0098,-1.9335,87.23,0.9827,158.0000,TIME_STOP,-0.006289,-0.009289
2022-04-25,12:30:00,NAUKRI,IT_Services,LONG,4506.0498,-1.9117,-1.5996,73.24,24.9912,4516.0498,TIME_STOP,0.002219,-0.000781
2022-04-28,12:15:00,MCX,Capital_Markets,SHORT,1361.0500,2.4581,2.5449,73.43,7.4857,1374.1501,STOP,-0.009625,-0.012625
2022-04-28,10:30:00,BAJFINANCE,NBFC_HFC,LONG,6645.8999,-1.7945,-2.3339,78.72,19.0451,6612.5710,STOP,-0.005015,-0.008015
2022-04-28,10:30:00,TATASTEEL,Metals_Mining,LONG,1244.8500,-1.9264,-1.8457,24.65,3.6029,1264.8000,TIME_STOP,0.016026,0.013026
2022-04-28,10:30:00,BAJAJFINSV,Insurance,LONG,14707.0000,-2.4705,-2.7990,69.01,39.4605,15000.2998,TIME_STOP,0.019943,0.016943
2022-04-28,12:30:00,NAUKRI,IT_Services,SHORT,4576.1499,2.0232,1.5186,39.86,24.4633,4618.9607,STOP,-0.009355,-0.012355
2022-04-29,11:45:00,MCX,Capital_Markets,SHORT,1430.1000,1.8242,1.2504,80.42,7.9176,1432.0000,TIME_STOP,-0.001329,-0.004329
2022-04-29,10:15:00,TATASTEEL,Metals_Mining,SHORT,1287.4500,1.7986,1.9849,49.65,3.5014,1282.4000,TIME_STOP,0.003922,0.000922
2022-04-29,11:00:00,COFORGE,IT_Services,SHORT,4231.0000,1.8712,2.2547,66.43,23.7283,4209.0000,TIME_STOP,0.005200,0.002200
2022-05-02,14:00:00,MCX,Capital_Markets,SHORT,1427.3000,2.7429,1.6609,71.72,8.1734,1423.5500,TIME_STOP,0.002627,-0.000373
2022-05-02,10:15:00,BAJFINANCE,NBFC_HFC,SHORT,6624.0000,1.9391,1.7565,71.33,20.3528,6599.7998,TIME_STOP,0.003653,0.000653
2022-05-02,10:30:00,TATASTEEL,Metals_Mining,SHORT,1266.5000,1.8785,2.2286,38.89,3.4439,1272.5268,STOP,-0.004759,-0.007759
2022-05-02,10:45:00,BAJAJFINSV,Insurance,SHORT,14864.9502,2.0401,1.5492,65.28,43.2475,14940.6334,STOP,-0.005091,-0.008091
2022-05-02,10:00:00,NAUKRI,IT_Services,LONG,4555.3999,-1.8907,-2.4012,88.19,26.8928,4508.3376,STOP,-0.010331,-0.013331
2022-05-09,11:45:00,TATASTEEL,Metals_Mining,SHORT,1265.5500,2.8401,2.3101,44.83,3.9176,1272.4058,STOP,-0.005417,-0.008417
2022-05-09,10:45:00,COFORGE,IT_Services,LONG,3785.7000,-2.3218,-2.1752,86.21,31.8824,3893.0500,TIME_STOP,0.028357,0.025357
2022-05-10,10:00:00,TATASTEEL,Metals_Mining,LONG,1226.1000,-2.1778,-3.2422,82.88,3.9248,1219.2316,STOP,-0.005602,-0.008602
2022-05-10,14:00:00,COFORGE,IT_Services,LONG,3738.3000,-2.3175,-1.4586,84.25,31.8295,3737.1499,TIME_STOP,-0.000308,-0.003308
2022-05-10,13:30:00,BAJAJFINSV,Insurance,LONG,13686.0000,-2.3266,-1.6511,53.06,52.4501,13715.5000,TIME_STOP,0.002155,-0.000845
2022-05-10,13:00:00,NMDC,Metals_Mining,LONG,144.0000,-2.0153,-1.4156,80.95,1.0773,142.1148,STOP,-0.013092,-0.016092
2022-05-11,13:00:00,MCX,Capital_Markets,LONG,1170.7500,-1.8181,-1.3339,79.05,9.8959,1183.0000,TIME_STOP,0.010463,0.007463
2022-05-11,10:30:00,TATASTEEL,Metals_Mining,LONG,1156.9500,-3.1129,-2.9701,87.76,4.1665,1149.6585,STOP,-0.006302,-0.009302
2022-05-11,13:15:00,COFORGE,IT_Services,LONG,3609.0000,-2.1562,-1.2695,87.16,32.9071,3744.0000,TIME_STOP,0.037406,0.034406
2022-05-11,13:00:00,CANBK,Banks,LONG,195.5000,-2.2824,-1.3043,87.16,1.4950,200.3500,TIME_STOP,0.024808,0.021808
2022-05-11,10:30:00,BAJAJFINSV,Insurance,LONG,13474.9004,-2.3671,-2.2111,87.76,51.9419,13384.0021,STOP,-0.006746,-0.009746
