symbol,event_date,horizon,regime,direction_proxy,trust_tier,entry_S,exit_S,call_entry_premium,call_exit,put_entry_premium,put_exit,straddle_entry_premium,straddle_exit,pnl_futures_bps,pnl_long_call_bps,pnl_long_put_bps,pnl_long_straddle_bps,call_premium_pct_S,put_premium_pct_S
SBIN,2022-02-07,3,NEUTRAL,BEAT_LIKE,HIGH,493.83,498.44,17.15,18.46,14.14,11.25,31.3,29.71,93.34,762.81,-2044.73,-506.01,3.473,2.864
SBIN,2022-02-07,5,NEUTRAL,BEAT_LIKE,HIGH,493.83,493.18,17.15,14.57,14.14,12.9,31.3,27.47,-13.2,-1505.73,-882.84,-1224.22,3.473,2.864
SBIN,2022-02-07,10,NEUTRAL,BEAT_LIKE,HIGH,493.83,479.87,17.15,6.26,14.14,18.59,31.3,24.85,-282.86,-6350.4,3140.06,-2061.35,3.473,2.864
SBIN,2022-02-07,21,NEUTRAL,BEAT_LIKE,HIGH,493.83,410.02,17.15,0.0,14.14,83.81,31.3,83.81,-1697.15,-10000.0,49256.21,16779.81,3.473,2.864
SBIN,2022-05-13,1,NEUTRAL,MISS_LIKE,HIGH,430.84,414.07,13.63,5.98,11.0,20.23,24.63,26.21,-389.06,-5614.59,8389.83,641.34,3.163,2.554
SBIN,2022-05-13,3,NEUTRAL,MISS_LIKE,HIGH,430.84,435.17,13.63,15.06,11.0,8.47,24.63,23.53,100.51,1055.26,-2304.4,-445.54,3.163,2.554
SBIN,2022-05-13,5,NEUTRAL,MISS_LIKE,HIGH,430.84,416.73,13.63,5.65,11.0,17.73,24.63,23.38,-327.46,-5852.46,6115.68,-506.16,3.163,2.554
SBIN,2022-05-13,10,NEUTRAL,MISS_LIKE,HIGH,430.84,443.47,13.63,17.9,11.0,3.83,24.63,21.73,293.26,3136.97,-6516.09,-1175.16,3.163,2.554
SBIN,2022-05-13,21,NEUTRAL,MISS_LIKE,HIGH,430.84,436.8,13.63,5.97,11.0,0.0,24.63,5.97,138.5,-5621.05,-10000.0,-7577.17,3.163,2.554
SBIN,2022-08-08,1,RISK-ON,MISS_LIKE,HIGH,502.25,492.18,12.54,7.39,9.48,14.54,22.02,21.94,-200.55,-4105.68,5338.58,-39.65,2.497,1.888
SBIN,2022-08-08,3,RISK-ON,MISS_LIKE,HIGH,502.25,496.29,12.54,8.54,9.48,11.86,22.02,20.4,-118.63,-3188.21,2505.8,-736.77,2.497,1.888
SBIN,2022-08-08,5,RISK-ON,MISS_LIKE,HIGH,502.25,497.43,12.54,8.4,9.48,10.86,22.02,19.26,-96.04,-3300.62,1452.94,-1254.07,2.497,1.888
SBIN,2022-08-08,10,RISK-ON,MISS_LIKE,HIGH,502.25,493.6,12.54,5.01,9.48,11.99,22.02,17.01,-172.3,-6003.98,2649.65,-2278.34,2.497,1.888
SBIN,2022-08-08,21,RISK-ON,MISS_LIKE,HIGH,502.25,515.11,12.54,12.86,9.48,0.0,22.02,12.86,256.1,255.78,-10000.0,-4159.64,2.497,1.888
SBIN,2022-11-07,1,NEUTRAL,BEAT_LIKE,HIGH,561.74,580.84,17.36,29.18,13.94,6.81,31.3,35.99,340.1,6807.58,-5115.73,1497.78,3.091,2.481
SBIN,2022-11-07,3,NEUTRAL,BEAT_LIKE,HIGH,561.74,572.9,17.36,22.77,13.94,8.65,31.3,31.42,198.67,3113.82,-3794.23,37.46,3.091,2.481
SBIN,2022-11-07,5,NEUTRAL,BEAT_LIKE,HIGH,561.74,560.42,17.36,14.37,13.94,13.05,31.3,27.42,-23.57,-1722.98,-639.42,-1240.44,3.091,2.481
SBIN,2022-11-07,10,NEUTRAL,BEAT_LIKE,HIGH,561.74,565.66,17.36,14.7,13.94,8.9,31.3,23.6,69.87,-1533.58,-3611.73,-2459.04,3.091,2.481
SBIN,2022-11-07,21,NEUTRAL,BEAT_LIKE,HIGH,561.74,575.93,17.36,14.19,13.94,0.0,31.3,14.19,252.55,-1828.58,-10000.0,-5467.55,3.091,2.481
SBIN,2023-02-03,1,RISK-ON,BEAT_LIKE,HIGH,499.46,514.69,20.45,29.18,17.4,11.05,37.85,40.23,304.87,4271.85,-3651.97,628.48,4.093,3.484
SBIN,2023-02-03,3,RISK-ON,BEAT_LIKE,HIGH,499.46,517.43,20.45,30.03,17.4,9.43,37.85,39.46,359.78,4687.3,-4581.33,425.59,4.093,3.484
SBIN,2023-02-03,5,RISK-ON,BEAT_LIKE,HIGH,499.46,520.93,20.45,31.47,17.4,7.65,37.85,39.12,429.84,5394.01,-5603.28,337.46,4.093,3.484
SBIN,2023-02-03,10,RISK-ON,BEAT_LIKE,HIGH,499.46,510.81,20.45,21.58,17.4,8.56,37.85,30.14,227.23,553.08,-5078.45,-2036.29,4.093,3.484
SBIN,2023-02-03,21,RISK-ON,BEAT_LIKE,HIGH,499.46,530.77,20.45,31.31,17.4,0.0,37.85,31.31,626.78,5311.75,-10000.0,-1728.59,4.093,3.484
SBIN,2023-05-18,1,NEUTRAL,MISS_LIKE,HIGH,554.5,543.06,12.62,6.89,9.24,15.11,21.86,22.0,-206.38,-4541.32,6345.92,61.17,2.276,1.667
SBIN,2023-05-18,3,NEUTRAL,MISS_LIKE,HIGH,554.5,545.85,12.62,7.4,9.24,13.13,21.86,20.53,-156.06,-4136.94,4210.96,-607.93,2.276,1.667
SBIN,2023-05-18,5,NEUTRAL,MISS_LIKE,HIGH,554.5,551.1,12.62,9.12,9.24,9.92,21.86,19.04,-61.4,-2771.86,727.51,-1292.53,2.276,1.667
SBIN,2023-05-18,10,NEUTRAL,MISS_LIKE,HIGH,554.5,559.06,12.62,11.66,9.24,5.26,21.86,16.92,82.18,-762.36,-4312.38,-2263.1,2.276,1.667
SBIN,2023-05-18,21,NEUTRAL,MISS_LIKE,HIGH,554.5,546.19,12.62,0.0,9.24,8.31,21.86,8.31,-149.95,-10000.0,-1003.94,-6196.99,2.276,1.667
SBIN,2023-08-04,1,NEUTRAL,MISS_LIKE,HIGH,569.33,552.75,14.36,6.59,10.89,19.86,25.25,26.45,-291.28,-5411.45,8234.99,474.54,2.522,1.913
SBIN,2023-08-04,3,NEUTRAL,MISS_LIKE,HIGH,569.33,552.55,14.36,5.9,10.89,19.67,25.25,25.57,-294.66,-5894.73,8063.61,125.79,2.522,1.913
SBIN,2023-08-04,5,NEUTRAL,MISS_LIKE,HIGH,569.33,553.08,14.36,5.42,10.89,18.98,25.25,24.4,-285.35,-6227.07,7427.53,-337.56,2.522,1.913
SBIN,2023-08-04,10,NEUTRAL,MISS_LIKE,HIGH,569.33,552.41,14.36,3.53,10.89,18.55,25.25,22.08,-297.2,-7543.27,7034.84,-1255.43,2.522,1.913
SBIN,2023-08-04,21,NEUTRAL,MISS_LIKE,HIGH,569.33,554.91,14.36,0.0,10.89,14.41,25.25,14.41,-253.17,-10000.0,3233.7,-4292.03,2.522,1.913
SBIN,2023-11-06,1,NEUTRAL,MISS_LIKE,HIGH,557.42,553.76,13.68,11.39,10.29,11.81,23.97,23.2,-65.73,-1677.37,1480.3,-322.24,2.455,1.845
SBIN,2023-11-06,3,NEUTRAL,MISS_LIKE,HIGH,557.42,559.49,13.68,13.77,10.29,8.77,23.97,22.54,37.19,67.01,-1477.05,-595.63,2.455,1.845
SBIN,2023-11-06,5,NEUTRAL,MISS_LIKE,HIGH,557.42,558.72,13.68,12.57,10.29,8.64,23.97,21.21,23.35,-814.76,-1600.54,-1151.98,2.455,1.845
SBIN,2023-11-06,10,NEUTRAL,MISS_LIKE,HIGH,557.42,543.54,13.68,3.97,10.29,16.0,23.97,19.98,-249.07,-7095.83,5557.15,-1665.74,2.455,1.845
SBIN,2023-11-06,21,NEUTRAL,MISS_LIKE,HIGH,557.42,586.64,13.68,29.21,10.29,0.0,23.97,29.21,524.08,11351.53,-10000.0,2188.42,2.455,1.845
SBIN,2024-02-05,1,RISK-ON,MISS_LIKE,HIGH,626.36,619.9,19.19,15.36,15.37,18.18,34.56,33.54,-103.13,-1994.16,1825.96,-295.02,3.063,2.454
SBIN,2024-02-05,3,RISK-ON,MISS_LIKE,HIGH,626.36,651.04,19.19,33.98,15.37,6.0,34.56,39.98,394.06,7710.8,-6095.24,1570.06,3.063,2.454
SBIN,2024-02-05,5,RISK-ON,MISS_LIKE,HIGH,626.36,699.25,19.19,76.3,15.37,0.45,34.56,76.75,1163.7,29764.73,-9704.06,12209.56,3.063,2.454
SBIN,2024-02-05,10,RISK-ON,MISS_LIKE,HIGH,626.36,727.64,19.19,103.38,15.37,0.01,34.56,103.39,1617.02,43881.74,-9991.52,19919.66,3.063,2.454
SBIN,2024-02-05,21,RISK-ON,MISS_LIKE,HIGH,626.36,744.37,19.19,118.01,15.37,0.0,34.56,118.01,1884.09,51507.11,-10000.0,24149.6,3.063,2.454
TATAELXSI,2022-01-18,1,NEUTRAL,BEAT_LIKE,MEDIUM,6185.22,6164.14,267.53,249.68,229.85,234.78,497.39,484.46,-34.07,-667.43,214.31,-259.96,4.325,3.716
TATAELXSI,2022-01-18,3,NEUTRAL,BEAT_LIKE,MEDIUM,6185.22,7183.22,267.53,1043.4,229.85,12.84,497.39,1056.24,1613.53,29000.43,-9441.42,11235.73,4.325,3.716
TATAELXSI,2022-01-18,5,NEUTRAL,BEAT_LIKE,MEDIUM,6185.22,6806.43,267.53,687.34,229.85,36.99,497.39,724.33,1004.36,15691.69,-8390.91,4562.67,4.325,3.716
TATAELXSI,2022-01-18,10,NEUTRAL,BEAT_LIKE,MEDIUM,6185.22,7216.47,267.53,1054.94,229.85,3.1,497.39,1058.04,1667.29,29431.9,-9865.06,11272.04,4.325,3.716
TATAELXSI,2022-01-18,21,NEUTRAL,BEAT_LIKE,MEDIUM,6185.22,6765.64,267.53,580.42,229.85,0.0,497.39,580.42,938.4,11695.22,-10000.0,1669.45,4.325,3.716
TATAELXSI,2022-04-20,1,NEUTRAL,BEAT_LIKE,MEDIUM,7437.18,7547.91,560.24,609.5,514.93,455.5,1075.17,1065.0,148.9,879.23,-1154.08,-94.58,7.533,6.924
TATAELXSI,2022-04-20,3,NEUTRAL,BEAT_LIKE,MEDIUM,7437.18,8079.9,560.24,931.31,514.93,249.44,1075.17,1180.75,864.21,6623.47,-5155.93,981.98,7.533,6.924
TATAELXSI,2022-04-20,5,NEUTRAL,BEAT_LIKE,MEDIUM,7437.18,7581.41,560.24,572.33,514.93,393.06,1075.17,965.39,193.94,215.79,-2366.79,-1021.08,7.533,6.924
TATAELXSI,2022-04-20,10,NEUTRAL,BEAT_LIKE,MEDIUM,7437.18,7517.75,560.24,454.63,514.93,349.3,1075.17,803.93,108.34,-1885.11,-3216.5,-2522.75,7.533,6.924
TATAELXSI,2022-04-20,21,NEUTRAL,BEAT_LIKE,MEDIUM,7437.18,7986.61,560.24,549.44,514.93,0.0,1075.17,549.44,738.77,-192.78,-10000.0,-4889.74,7.533,6.924
TATAELXSI,2022-07-14,1,NEUTRAL,BEAT_LIKE,MEDIUM,7492.79,7578.44,372.02,411.19,326.37,281.96,698.39,693.15,114.31,1052.91,-1360.76,-75.04,4.965,4.356
TATAELXSI,2022-07-14,3,NEUTRAL,BEAT_LIKE,MEDIUM,7492.79,7874.31,372.02,584.45,326.37,163.49,698.39,747.94,509.18,5710.09,-4990.75,709.39,4.965,4.356
TATAELXSI,2022-07-14,5,NEUTRAL,BEAT_LIKE,MEDIUM,7492.79,7883.78,372.02,572.74,326.37,146.45,698.39,719.2,521.82,5395.5,-5512.69,297.91,4.965,4.356
TATAELXSI,2022-07-14,10,NEUTRAL,BEAT_LIKE,MEDIUM,7492.79,8240.96,372.02,816.13,326.37,43.03,698.39,859.16,998.52,11937.87,-8681.66,2301.99,4.965,4.356
TATAELXSI,2022-07-14,21,NEUTRAL,BEAT_LIKE,MEDIUM,7492.79,9947.81,372.02,2455.02,326.37,0.0,698.39,2455.02,3276.51,55991.54,-10000.0,25152.5,4.965,4.356
TATAELXSI,2022-10-14,1,RISK-ON,BEAT_LIKE,MEDIUM,8077.19,8225.56,278.7,359.55,229.49,164.2,508.19,523.75,183.69,2900.98,-2845.02,306.18,3.45,2.841
TATAELXSI,2022-10-14,3,RISK-ON,BEAT_LIKE,MEDIUM,8077.19,7000.4,278.7,6.4,229.49,1040.67,508.19,1047.07,-1333.12,-9770.36,35346.92,10603.84,3.45,2.841
TATAELXSI,2022-10-14,5,RISK-ON,BEAT_LIKE,MEDIUM,8077.19,7165.68,278.7,10.63,229.49,884.08,508.19,894.71,-1128.49,-9618.61,28523.77,7605.84,3.45,2.841
TATAELXSI,2022-10-14,10,RISK-ON,BEAT_LIKE,MEDIUM,8077.19,6680.68,278.7,0.08,229.49,1369.7,508.19,1369.78,-1728.95,-9997.17,49684.74,16954.16,3.45,2.841
TATAELXSI,2022-10-14,21,RISK-ON,BEAT_LIKE,MEDIUM,8077.19,6802.19,278.7,0.0,229.49,1275.0,508.19,1275.0,-1578.52,-10000.0,45558.0,15089.05,3.45,2.841
TATAELXSI,2023-01-25,1,NEUTRAL,BEAT_LIKE,MEDIUM,6508.94,6410.17,191.04,136.65,151.39,197.56,342.43,334.21,-151.74,-2847.36,3049.65,-240.31,2.935,2.326
TATAELXSI,2023-01-25,3,NEUTRAL,BEAT_LIKE,MEDIUM,6508.94,6391.67,191.04,119.04,151.39,202.06,342.43,321.1,-180.18,-3768.96,3346.84,-623.08,2.935,2.326
TATAELXSI,2023-01-25,5,NEUTRAL,BEAT_LIKE,MEDIUM,6508.94,6410.13,191.04,117.23,151.39,185.38,342.43,302.62,-151.82,-3863.67,2245.55,-1162.8,2.935,2.326
TATAELXSI,2023-01-25,10,NEUTRAL,BEAT_LIKE,MEDIUM,6508.94,6507.97,191.04,136.7,151.39,116.01,342.43,252.71,-1.49,-2844.58,-2336.84,-2620.11,2.935,2.326
TATAELXSI,2023-01-25,21,NEUTRAL,BEAT_LIKE,MEDIUM,6508.94,6300.67,191.04,0.0,151.39,208.27,342.43,208.27,-319.98,-10000.0,3757.47,-3917.85,2.935,2.326
TATAELXSI,2023-05-18,1,NEUTRAL,MISS_LIKE,MEDIUM,6897.9,6797.28,206.41,150.47,164.38,210.97,370.79,361.44,-145.86,-2709.92,2833.82,-252.21,2.992,2.383
TATAELXSI,2023-05-18,3,NEUTRAL,MISS_LIKE,MEDIUM,6897.9,6734.51,206.41,113.6,164.38,240.68,370.79,354.28,-236.86,-4496.27,4641.05,-445.42,2.992,2.383
TATAELXSI,2023-05-18,5,NEUTRAL,MISS_LIKE,MEDIUM,6897.9,6833.09,206.41,146.02,164.38,178.33,370.79,324.35,-93.95,-2925.87,848.29,-1252.67,2.992,2.383
TATAELXSI,2023-05-18,10,NEUTRAL,MISS_LIKE,MEDIUM,6897.9,7211.16,206.41,367.64,164.38,31.42,370.79,399.06,454.14,7811.08,-8088.45,762.33,2.992,2.383
TATAELXSI,2023-05-18,21,NEUTRAL,MISS_LIKE,MEDIUM,6897.9,7565.81,206.41,667.91,164.38,0.0,370.79,667.91,968.29,22358.62,-10000.0,8013.05,2.992,2.383
TATAELXSI,2023-07-17,1,NEUTRAL,MISS_LIKE,MEDIUM,7570.48,7559.46,173.24,162.64,127.12,129.62,300.36,292.26,-14.55,-612.12,196.9,-269.73,2.288,1.679
TATAELXSI,2023-07-17,3,NEUTRAL,MISS_LIKE,MEDIUM,7570.48,7402.19,173.24,82.27,127.12,210.71,300.36,292.99,-222.29,-5250.86,6576.08,-245.46,2.288,1.679
TATAELXSI,2023-07-17,5,NEUTRAL,MISS_LIKE,MEDIUM,7570.48,7159.28,173.24,18.88,127.12,394.41,300.36,413.28,-543.16,-8910.42,21026.75,3759.6,2.288,1.679
TATAELXSI,2023-07-17,10,NEUTRAL,MISS_LIKE,MEDIUM,7570.48,7073.3,173.24,4.14,127.12,476.13,300.36,480.27,-656.73,-9760.8,27455.49,5989.88,2.288,1.679
TATAELXSI,2023-07-17,21,NEUTRAL,MISS_LIKE,MEDIUM,7570.48,6926.8,173.24,0.0,127.12,643.67,300.36,643.67,-850.24,-10000.0,40635.95,11430.15,2.288,1.679
TATAELXSI,2023-10-17,1,NEUTRAL,MISS_LIKE,MEDIUM,7322.04,7290.99,109.58,89.2,64.97,77.66,174.56,166.86,-42.4,-1859.91,1951.97,-441.05,1.497,0.887
TATAELXSI,2023-10-17,3,NEUTRAL,MISS_LIKE,MEDIUM,7322.04,7544.33,109.58,270.22,64.97,9.39,174.56,279.61,303.6,14659.12,-8555.32,6018.2,1.497,0.887
TATAELXSI,2023-10-17,5,NEUTRAL,MISS_LIKE,MEDIUM,7322.04,7184.35,109.58,33.95,64.97,137.14,174.56,171.09,-188.04,-6902.05,11106.62,-198.83,1.497,0.887
TATAELXSI,2023-10-17,10,NEUTRAL,MISS_LIKE,MEDIUM,7322.04,7467.12,109.58,181.33,64.97,11.89,174.56,193.22,198.14,6547.28,-8170.76,1068.91,1.497,0.887
TATAELXSI,2023-10-17,21,NEUTRAL,MISS_LIKE,MEDIUM,7322.04,8283.78,109.58,961.74,64.97,0.0,174.56,961.74,1313.49,77763.27,-10000.0,45095.89,1.497,0.887
TATAELXSI,2024-01-23,1,NEUTRAL,BEAT_LIKE,MEDIUM,8135.07,8025.79,187.71,127.92,138.15,189.89,325.86,317.81,-134.34,-3185.26,3745.34,-247.02,2.307,1.698
TATAELXSI,2024-01-23,3,NEUTRAL,BEAT_LIKE,MEDIUM,8135.07,7508.19,187.71,8.17,138.15,592.23,325.86,600.39,-770.59,-9564.84,32868.7,8424.9,2.307,1.698
TATAELXSI,2024-01-23,5,NEUTRAL,BEAT_LIKE,MEDIUM,8135.07,7437.35,187.71,3.46,138.15,662.86,325.86,666.32,-857.68,-9815.89,37981.61,10447.9,2.307,1.698
TATAELXSI,2024-01-23,10,NEUTRAL,BEAT_LIKE,MEDIUM,8135.07,7561.71,187.71,3.28,138.15,549.57,325.86,552.86,-704.8,-9825.03,29781.38,6966.15,2.307,1.698
TATAELXSI,2024-01-23,21,NEUTRAL,BEAT_LIKE,MEDIUM,8135.07,7585.61,187.71,0.0,138.15,549.47,325.86,549.47,-675.43,-10000.0,29773.62,6862.06,2.307,1.698
TATAELXSI,2024-04-23,1,NEUTRAL,MISS_LIKE,MEDIUM,7282.47,7241.88,205.84,179.01,161.47,177.24,367.31,356.25,-55.74,-1303.49,976.66,-301.13,2.827,2.217
TATAELXSI,2024-04-23,3,NEUTRAL,MISS_LIKE,MEDIUM,7282.47,6946.83,205.84,58.01,161.47,355.32,367.31,413.33,-460.89,-7181.92,12004.77,1252.64,2.827,2.217
TATAELXSI,2024-04-23,5,NEUTRAL,MISS_LIKE,MEDIUM,7282.47,6955.35,205.84,52.28,161.47,345.09,367.31,397.37,-449.19,-7460.28,11371.62,818.31,2.827,2.217
TATAELXSI,2024-04-23,10,NEUTRAL,MISS_LIKE,MEDIUM,7282.47,6989.87,205.84,39.34,161.47,307.71,367.31,347.05,-401.79,-8088.84,9056.46,-551.69,2.827,2.217
TATAELXSI,2024-04-23,21,NEUTRAL,MISS_LIKE,MEDIUM,7282.47,7262.84,205.84,0.0,161.47,19.63,367.31,19.63,-26.96,-10000.0,-8784.02,-9465.45,2.827,2.217
TCS,2022-01-12,1,NEUTRAL,MISS_LIKE,HIGH,3473.42,3423.75,71.71,45.17,50.55,74.64,122.27,119.82,-143.01,-3700.63,4765.89,-200.06,2.065,1.455
TCS,2022-01-12,3,NEUTRAL,MISS_LIKE,HIGH,3473.42,3519.76,71.71,94.75,50.55,30.12,122.27,124.86,133.43,3211.79,-4042.38,212.48,2.065,1.455
TCS,2022-01-12,5,NEUTRAL,MISS_LIKE,HIGH,3473.42,3539.68,71.71,104.88,50.55,22.25,122.27,127.13,190.76,4624.45,-5597.8,397.96,2.065,1.455
TCS,2022-01-12,10,NEUTRAL,MISS_LIKE,HIGH,3473.42,3349.79,71.71,8.9,50.55,120.96,122.27,129.86,-355.92,-8759.38,13928.9,621.31,2.065,1.455
TCS,2022-01-12,21,NEUTRAL,MISS_LIKE,HIGH,3473.42,3350.19,71.71,0.0,50.55,123.23,122.27,123.23,-354.77,-10000.0,14376.25,78.6,2.065,1.455
TCS,2022-04-11,1,NEUTRAL,BEAT_LIKE,HIGH,3274.93,3284.48,76.41,79.84,56.45,51.24,132.86,131.09,29.17,449.87,-923.03,-133.49,2.333,1.724
TCS,2022-04-11,3,NEUTRAL,BEAT_LIKE,HIGH,3274.93,3253.87,76.41,59.23,56.45,63.05,132.86,122.28,-64.3,-2248.42,1167.83,-796.81,2.333,1.724
TCS,2022-04-11,5,NEUTRAL,BEAT_LIKE,HIGH,3274.93,3085.0,76.41,7.35,56.45,181.85,132.86,189.2,-579.95,-9038.11,22211.91,4240.43,2.333,1.724
TCS,2022-04-11,10,NEUTRAL,BEAT_LIKE,HIGH,3274.93,3151.11,76.41,11.16,56.45,124.08,132.86,135.24,-378.09,-8539.77,11978.61,178.75,2.333,1.724
TCS,2022-04-11,21,NEUTRAL,BEAT_LIKE,HIGH,3274.93,3028.8,76.41,0.0,56.45,246.13,132.86,246.13,-751.56,-10000.0,33598.07,8525.38,2.333,1.724
TCS,2022-07-08,1,NEUTRAL,MISS_LIKE,HIGH,2941.14,2921.1,103.83,90.67,85.92,93.6,189.75,184.27,-68.13,-1267.82,894.58,-288.72,3.53,2.921
TCS,2022-07-08,3,NEUTRAL,MISS_LIKE,HIGH,2941.14,2759.41,103.83,26.67,85.92,192.91,189.75,219.58,-617.88,-7431.51,12453.9,1572.27,3.53,2.921
TCS,2022-07-08,5,NEUTRAL,MISS_LIKE,HIGH,2941.14,2689.61,103.83,11.4,85.92,249.08,189.75,260.48,-855.22,-8901.81,18991.09,3727.63,3.53,2.921
TCS,2022-07-08,10,NEUTRAL,MISS_LIKE,HIGH,2941.14,2849.75,103.83,35.63,85.92,117.24,189.75,152.87,-310.73,-6568.14,3645.49,-1943.58,3.53,2.921
TCS,2022-07-08,21,NEUTRAL,MISS_LIKE,HIGH,2941.14,3018.14,103.83,77.0,85.92,0.0,189.75,77.0,261.82,-2583.9,-10000.0,-5941.79,3.53,2.921
TCS,2022-10-10,1,NEUTRAL,BEAT_LIKE,HIGH,2748.94,2797.05,85.54,112.11,68.8,48.0,154.34,160.11,175.05,3105.4,-3022.71,373.83,3.112,2.503
TCS,2022-10-10,3,NEUTRAL,BEAT_LIKE,HIGH,2748.94,2781.09,85.54,97.6,68.8,50.98,154.34,148.58,116.97,1409.38,-2590.28,-373.45,3.112,2.503
TCS,2022-10-10,5,NEUTRAL,BEAT_LIKE,HIGH,2748.94,2779.66,85.54,92.06,68.8,48.39,154.34,140.46,111.75,762.08,-2965.72,-899.56,3.112,2.503
TCS,2022-10-10,10,NEUTRAL,BEAT_LIKE,HIGH,2748.94,2821.24,85.54,107.27,68.8,25.81,154.34,133.08,263.04,2539.36,-6248.25,-1377.66,3.112,2.503
TCS,2022-10-10,21,NEUTRAL,BEAT_LIKE,HIGH,2748.94,2891.97,85.54,143.03,68.8,0.0,154.34,143.03,520.32,6720.35,-10000.0,-732.65,3.112,2.503
TCS,2023-01-09,1,CAUTION,BEAT_LIKE,HIGH,2887.92,2985.4,74.61,137.51,57.02,23.24,131.63,160.75,337.53,8430.5,-5924.17,2212.55,2.584,1.974
TCS,2023-01-09,3,CAUTION,BEAT_LIKE,HIGH,2887.92,2993.27,74.61,140.0,57.02,19.45,131.63,159.46,364.78,8764.03,-6587.99,2114.06,2.584,1.974
TCS,2023-01-09,5,CAUTION,BEAT_LIKE,HIGH,2887.92,3034.5,74.61,170.68,57.02,10.5,131.63,181.18,507.54,12875.89,-8158.38,3764.57,2.584,1.974
TCS,2023-01-09,10,CAUTION,BEAT_LIKE,HIGH,2887.92,3092.94,74.61,216.88,57.02,2.25,131.63,219.12,709.92,19067.38,-9606.09,6647.02,2.584,1.974
TCS,2023-01-09,21,CAUTION,BEAT_LIKE,HIGH,2887.92,3193.6,74.61,305.68,57.02,0.0,131.63,305.68,1058.47,30969.22,-10000.0,13222.77,2.584,1.974
TCS,2023-04-12,1,NEUTRAL,MISS_LIKE,HIGH,2955.64,2981.25,68.01,81.39,50.0,38.59,118.01,119.98,86.66,1968.38,-2282.12,167.43,2.301,1.692
TCS,2023-04-12,3,NEUTRAL,MISS_LIKE,HIGH,2955.64,2887.3,68.01,31.49,50.0,84.27,118.01,115.76,-231.19,-5368.88,6853.81,-190.1,2.301,1.692
TCS,2023-04-12,5,NEUTRAL,MISS_LIKE,HIGH,2955.64,2841.41,68.01,15.43,50.0,115.73,118.01,131.16,-386.46,-7730.67,13146.6,1115.07,2.301,1.692
TCS,2023-04-12,10,NEUTRAL,MISS_LIKE,HIGH,2955.64,2941.24,68.01,40.97,50.0,45.52,118.01,86.49,-48.7,-3975.91,-894.91,-2670.49,2.301,1.692
TCS,2023-04-12,21,NEUTRAL,MISS_LIKE,HIGH,2955.64,3011.27,68.01,55.64,50.0,0.0,118.01,55.64,188.25,-1818.43,-10000.0,-5284.98,2.301,1.692
TCS,2023-07-12,1,NEUTRAL,MISS_LIKE,HIGH,3031.91,3020.33,65.58,57.56,47.11,51.51,112.7,109.07,-38.2,-1223.17,933.17,-321.72,2.163,1.554
TCS,2023-07-12,3,NEUTRAL,MISS_LIKE,HIGH,3031.91,3256.36,65.58,242.42,47.11,2.02,112.7,244.44,740.28,26963.76,-9571.56,11690.3,2.163,1.554
TCS,2023-07-12,5,NEUTRAL,MISS_LIKE,HIGH,3031.91,3239.87,65.58,224.32,47.11,2.09,112.7,226.41,685.89,24203.93,-9557.28,10090.17,2.163,1.554
TCS,2023-07-12,10,NEUTRAL,MISS_LIKE,HIGH,3031.91,3157.53,65.58,140.69,47.11,4.98,112.7,145.67,414.34,11452.17,-8943.3,2925.91,2.163,1.554
TCS,2023-07-12,21,NEUTRAL,MISS_LIKE,HIGH,3031.91,3216.38,65.58,184.47,47.11,0.0,112.7,184.47,608.43,18127.3,-10000.0,6368.78,2.163,1.554
TCS,2023-10-11,1,NEUTRAL,MISS_LIKE,HIGH,3370.95,3353.3,68.68,57.34,48.14,55.39,116.82,112.73,-52.36,-1650.34,1505.3,-349.91,2.037,1.428
TCS,2023-10-11,3,NEUTRAL,MISS_LIKE,HIGH,3370.95,3317.03,68.68,37.18,48.14,73.36,116.82,110.55,-159.97,-4585.62,5239.84,-536.59,2.037,1.428
TCS,2023-10-11,5,NEUTRAL,MISS_LIKE,HIGH,3370.95,3257.76,68.68,15.71,48.14,113.02,116.82,128.73,-335.78,-7712.41,13477.29,1019.76,2.037,1.428
TCS,2023-10-11,10,NEUTRAL,MISS_LIKE,HIGH,3370.95,3157.28,68.68,1.0,48.14,203.46,116.82,204.47,-633.88,-9853.85,32265.39,7503.29,2.037,1.428
TCS,2023-10-11,21,NEUTRAL,MISS_LIKE,HIGH,3370.95,3117.56,68.68,0.0,48.14,253.4,116.82,253.4,-751.71,-10000.0,42638.31,11692.0,2.037,1.428
TCS,2024-01-11,1,NEUTRAL,BEAT_LIKE,HIGH,3458.05,3479.0,116.55,125.41,95.48,84.34,212.03,209.74,60.6,759.99,-1166.97,-107.76,3.37,2.761
TCS,2024-01-11,3,NEUTRAL,BEAT_LIKE,HIGH,3458.05,3635.7,116.55,227.55,95.48,31.7,212.03,259.25,513.73,9524.05,-6680.32,2226.94,3.37,2.761
TCS,2024-01-11,5,NEUTRAL,BEAT_LIKE,HIGH,3458.05,3617.82,116.55,207.95,95.48,31.89,212.03,239.84,462.02,7842.46,-6659.98,1311.75,3.37,2.761
TCS,2024-01-11,10,NEUTRAL,BEAT_LIKE,HIGH,3458.05,3573.34,116.55,158.44,95.48,31.64,212.03,190.09,333.41,3594.66,-6685.99,-1034.9,3.37,2.761
