event_symbol,event_date,sector,event_direction,event_regime,peer_symbol,peer_ret_h1_bps,peer_ret_h3_bps,peer_ret_h5_bps
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,FEDERALBNK,-7.774882911714604,-66.28942278590688,-89.79132513547658
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,HDFCBANK,0.30391526166040356,53.06805973118359,188.84739899221827
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,ICICIBANK,-37.38614336928544,13.851406732718013,83.34986486094978
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,IDFCFIRSTB,38.86566648274127,93.02495329909847,389.51123156287156
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,INDUSINDBK,125.72189258062116,528.2588263835427,794.9970181319583
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,KOTAKBANK,-23.254579166863856,-4.595466918561249,71.97729866187206
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,PNB,-361.5436348182743,-716.0106006903092,-623.6543947180835
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,RBLBANK,-69.09133638590784,-125.37304402623577,-3.279794935336146
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,SBIN,-174.57850905913935,-175.44951607208384,-29.170606931134472
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,UNIONBANK,-246.5888544397633,-478.09611069285364,-435.601772236629
INDIANB,2023-05-08,Banks,MISS_LIKE,CAUTION,YESBANK,0.0,0.0,-156.49771293408764
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,AUBANK,-55.00569294316184,-104.07719843734967,-13.037238772145528
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,AXISBANK,-104.19761218306215,0.0,-256.94562966914395
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,BANDHANBNK,25.365214176940672,506.46523432887665,455.85431157117705
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,BANKBARODA,92.42015187713776,92.42015187713776,-303.1688656954828
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,BANKINDIA,-88.88921860260798,123.13319449307669,-130.64345632264096
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,CANBK,-45.05395860144779,-121.08996980895634,-522.4016299036368
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,CUB,-14.914021153308108,33.47515323192116,-248.97590852520545
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,FEDERALBNK,115.09350275811207,89.22156452816955,-131.55537569986473
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,HDFCBANK,-178.79893256975723,-65.35966310501016,-269.5657100027706
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,ICICIBANK,59.90627526521769,43.32928084863436,-258.29376627463864
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,IDFCFIRSTB,168.17107731495622,695.9836745102216,519.2895174316931
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,INDUSINDBK,-96.89431017302655,-149.45823981389034,-367.6541735816663
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,KOTAKBANK,16.530799165524922,-127.56067707446398,-273.2114280347022
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,PNB,-72.37701358541987,-169.70098149390998,-484.29602830199
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,RBLBANK,64.28184836206322,-349.9922469733692,-502.5299710357188
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,SBIN,-8.113657381432425,-76.52271123636866,-431.69878270172796
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,UNIONBANK,106.05819839553132,72.68759156868884,-204.08789194327565
INDIANB,2023-07-27,Banks,BEAT_LIKE,CAUTION,YESBANK,0.0,88.10606979149655,29.454652185805934
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,AUBANK,51.5738403393743,-257.4554617444977,-292.6388484344487
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,AXISBANK,310.94215564249174,100.31279933195243,111.50979172032923
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,BANDHANBNK,91.36739505788938,79.70021028026262,116.98781970800316
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,BANKBARODA,399.0175915006979,365.9411755171626,552.768857714232
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,BANKINDIA,700.6339595882077,602.008436278309,1035.8607330991538
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,CANBK,579.7736484994499,672.5672906311534,770.9487663602732
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,CUB,304.4390540248643,650.6979082209531,603.5195660582929
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,FEDERALBNK,100.83012862761571,179.34487897736835,236.0638743571883
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,HDFCBANK,39.215334038421226,89.11964907618803,90.81315363248576
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,ICICIBANK,45.02033297615385,73.46422396495744,123.59307149094656
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,IDFCFIRSTB,128.65689670439698,-268.43257256007473,-316.91681314190623
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,INDUSINDBK,186.63358501334454,186.63358501334454,323.7581812515101
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,KOTAKBANK,46.209621647734416,259.45952041553915,249.68134934005164
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,PNB,461.619622460921,441.0928433275057,610.8758752778405
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,RBLBANK,445.220518741666,187.73336409256189,255.54654320661558
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,SBIN,255.39477543003358,333.49937925841203,448.649573018479
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,UNIONBANK,529.2779708549745,698.0159648101912,1107.811319431691
INDIANB,2023-10-26,Banks,MISS_LIKE,NEUTRAL,YESBANK,31.397320381760284,31.397320381760284,93.8971680647668
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,AUBANK,-406.9494968439686,-1647.755510663084,-1493.8081092780803
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,AXISBANK,-160.8498896222862,-47.7944683519862,234.2178134824062
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,BANDHANBNK,-154.9374991112181,-42.42501409957357,55.54920526031706
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,BANKBARODA,-70.22156665374396,377.646752766844,1127.8967814512166
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,BANKINDIA,-124.69364605222647,404.76544994998955,880.1231749587702
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,CANBK,239.2452335948638,494.9214660004864,988.4579679991888
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,CUB,113.96080790221396,244.12951716321066,299.8985020568194
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,FEDERALBNK,-28.168080010273968,201.8876571082147,321.77253862760267
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,HDFCBANK,-145.2910145668899,-79.9951095774561,71.51982646925735
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,ICICIBANK,107.01170027621238,175.59163036635292,256.3931298483668
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,IDFCFIRSTB,56.37444794896502,382.05546969059105,466.34247645422573
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,INDUSINDBK,140.86898753637888,192.98146514453282,331.8252461452639
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,KOTAKBANK,-113.58137433421108,193.7937676740204,189.13077687612946
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,PNB,222.5548147240306,667.0725726262425,1509.3061455436016
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,RBLBANK,-180.6045375280554,-166.89625715343664,256.4967372253439
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,SBIN,-90.1674794050012,135.7404494682852,463.7676372874505
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,UNIONBANK,-176.55837458733606,-130.35207789420338,121.76222517061129
INDIANB,2024-01-24,Banks,MISS_LIKE,NEUTRAL,YESBANK,60.544933713640496,-329.2483154577943,-329.2483154577943
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,AUBANK,281.96350239596063,530.1558522679552,222.39509317598913
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,AXISBANK,113.83165416201253,337.05287599537513,211.82702090308797
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,BANDHANBNK,116.57462651246128,271.9782601491588,163.44933178828114
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,BANKBARODA,-131.0263876818361,184.2522657988621,489.89315470079765
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,BANKINDIA,137.17674556053873,736.4749242701303,615.9915526077637
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,CANBK,226.70467193140908,461.6054639124801,201.55194743910698
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,CUB,83.13116393241793,65.86834327742612,-275.0528566369775
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,FEDERALBNK,-34.8511426798639,39.683283715650646,-109.94607726931248
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,HDFCBANK,75.77050927264264,197.6032107104787,-118.82986505265579
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,ICICIBANK,268.9173200239584,252.2431465710851,-30.47177002506112
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,IDFCFIRSTB,148.62256899173218,346.8551798573429,74.58657773946658
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,INDIANB,-235.68550952609652,699.2852720760144,142.56610362683494
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,KOTAKBANK,133.9746282506981,275.08834180226006,-156.2830335820196
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,PNB,-60.34944906815141,249.5667169880126,36.03640960758741
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,RBLBANK,137.28753742838293,347.8896335628575,-139.1964685094486
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,SBIN,-112.08762788816585,33.38190403748456,-94.25645131168027
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,UNIONBANK,-180.9541264782802,115.36419588431791,42.104174262712384
INDUSINDBK,2022-01-31,Banks,MISS_LIKE,NEUTRAL,YESBANK,37.52363852094468,112.15042298142144,477.1544502594942
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,AUBANK,-137.2647628989992,-291.61063965406305,-831.0487907122777
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,AXISBANK,-17.17189717497759,-366.930523472182,-932.9461396591586
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,BANDHANBNK,62.60347546138513,-421.43605954144374,-656.5550753745312
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,BANKBARODA,-13.295989161780172,-644.7958404469894,-893.4925009332504
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,BANKINDIA,-93.89784564074297,-511.29244573394385,-566.0875672417857
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,CANBK,4.352760997058616,-215.6770109088747,-1315.1165511053478
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,CUB,-224.97713868601375,-520.2315367186305,-984.1508164116977
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,FEDERALBNK,-152.193910860958,-194.59004997910316,-231.8332156348922
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,HDFCBANK,137.00287495909822,-231.23939302802137,-478.932241652247
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,ICICIBANK,-30.98984484223238,-197.00336072394305,-453.41862962675884
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,IDFCFIRSTB,-165.9262364936919,-76.23960703165454,-400.31206745128304
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,INDIANB,-160.29845657917093,-798.6426860729316,-831.8203686246281
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,KOTAKBANK,-92.00278482829715,38.178650317364394,-130.68353470911677
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,PNB,-14.254521594993045,-245.14578246217465,-466.55546013086587
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,RBLBANK,-248.48675731228738,-121.3660544660513,-688.7415134892415
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,SBIN,-107.36384518489218,-333.9440702058354,-419.7280482949872
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,UNIONBANK,130.3792676227268,-347.1637269215458,-650.6355194344362
INDUSINDBK,2022-04-29,Banks,BEAT_LIKE,NEUTRAL,YESBANK,109.29112300057804,-110.4980824008437,-526.4372026748231
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,AUBANK,168.4309757863294,81.99164355159955,84.56851477607007
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,AXISBANK,138.61260362112859,302.17627213937607,186.01646775536642
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,BANDHANBNK,42.45483241940058,-296.8648772064081,-171.64728482860343
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,BANKBARODA,168.1449727527527,277.2454422858849,538.5579295031307
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,BANKINDIA,236.75802497570692,51.9473841313845,10.411606169961145
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,CANBK,291.50041135013174,227.20473685191337,326.79669773987337
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,CUB,147.87177548959136,238.0315250868079,259.67337973753695
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,FEDERALBNK,193.08269056239706,207.06588682990045,216.37547743377826
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,HDFCBANK,-31.550540011582314,228.49659768080264,284.19029575970114
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,ICICIBANK,36.96461320451334,224.7570735723831,219.76153876298662
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,IDFCFIRSTB,240.63388858562539,296.42229792984216,240.63388858562539
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,INDIANB,90.96124248291306,42.74135650802318,39.89785946801451
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,KOTAKBANK,-149.9349187510265,-177.742093986165,-411.2969514631791
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,PNB,142.29566034459137,63.49325793520146,204.89338121563026
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,RBLBANK,375.57999368072456,349.21595918297453,21.846392634126037
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,SBIN,67.60438482139294,179.27108344785378,378.1311410815527
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,UNIONBANK,198.55022809449184,145.98747532847096,66.62165429396057
INDUSINDBK,2022-07-20,Banks,BEAT_LIKE,NEUTRAL,YESBANK,501.8972981271327,466.8708592340894,777.77660018279
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,AUBANK,-551.7280110611584,-750.3629475902877,-747.7806917258808
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,AXISBANK,-48.318141678261085,915.9508698189114,978.43048378216
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,BANDHANBNK,63.10458939873041,-3.7240544738027,79.74104654030255
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,BANKBARODA,208.26605928595032,471.3013999874997,828.2994203938847
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,BANKINDIA,234.10875475812352,541.2155574418349,1657.0652700492687
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,CANBK,389.8906176499455,828.1917864355416,1510.4782887861636
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,CUB,-320.82741013967643,-323.49988549316487,-248.93258334513536
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,FEDERALBNK,-76.45279763092904,259.3648295671917,248.22597607078515
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,HDFCBANK,-67.75634655378103,16.440668790272323,-29.178472749288886
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,ICICIBANK,-38.746927838035425,376.19957914337607,355.6664807554718
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,IDFCFIRSTB,-52.677483356044945,34.96523435058298,-52.677483356044945
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,INDIANB,191.69957495526234,747.8252809520784,890.0637333646127
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,KOTAKBANK,-31.075605419904868,140.50116671653555,-23.297440832139134
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,PNB,288.05954443225477,435.1208370697811,887.0422653950534
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,RBLBANK,3.8834146863623533,-113.25937198386242,573.5256324937727
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,SBIN,36.075136928902864,304.3203455560361,463.43385977287903
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,UNIONBANK,224.7285786478963,557.7454452422047,1354.235032804097
INDUSINDBK,2022-10-19,Banks,MISS_LIKE,NEUTRAL,YESBANK,31.397320381760284,-94.78719962736659,-94.78719962736659
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,AUBANK,-131.92269883313827,179.47583688968754,-218.41111690351227
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,AXISBANK,50.737967373601975,93.71653727567534,-348.53607098423356
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,BANDHANBNK,-153.31513468435844,330.04999017567707,208.31966625195588
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,BANKBARODA,-19.65480087698631,128.2072246167342,-488.60306799096224
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,BANKINDIA,78.03823563515623,-197.80179663176273,-791.5701723383287
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,CANBK,86.26847190936412,176.4433412198773,-364.14317722155283
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,CUB,-9.399091936457467,-78.60494562776532,-458.19262415975453
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,FEDERALBNK,-51.3371480709007,-51.3371480709007,-330.946528536976
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,HDFCBANK,41.444643446880214,216.29603598793506,69.08213117981418
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,ICICIBANK,-38.60202779230982,25.269956920665276,-164.66118702173608
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,IDFCFIRSTB,16.84928187870101,0.0,-413.13959086673157
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,INDIANB,246.4047118236211,256.82955071827917,403.37143384029275
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,KOTAKBANK,-178.33623671300435,-85.68707656424661,-277.8514188090011
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,PNB,78.98214078165485,8.806741080741405,-552.4258626921
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,RBLBANK,-303.18692171822323,-297.21131191438235,-878.2882301830042
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,SBIN,-27.08908461916621,151.02305798172216,-392.24095667092445
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,UNIONBANK,42.984069310338455,30.721601741461363,-357.06881635102076
INDUSINDBK,2023-01-18,Banks,MISS_LIKE,NEUTRAL,YESBANK,-98.76661172853017,-1144.10390940801,-1282.8023909849373
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,AUBANK,-56.64375371275158,-297.3422281190587,298.26427771329435
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,AXISBANK,-44.87000212784505,-10.204679819329053,-132.92055493054752
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,BANDHANBNK,162.45910189668228,315.7101591913661,535.8821614212005
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,BANKBARODA,214.1177953007855,303.34341418771805,429.06479371436205
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,BANKINDIA,43.82005860905504,186.4569063866923,608.4601130859685
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,CANBK,155.57440886331955,197.73380361774142,547.5311248595424
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,CUB,-89.65302140089192,383.04852443900904,602.5269504978734
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,FEDERALBNK,97.92800380669493,139.0737298806265,323.9895367041344
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,HDFCBANK,-143.18782171752605,-42.444993482490574,-5.333372342664419
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,ICICIBANK,95.7003895832908,149.19841150876357,189.95029240815296
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,IDFCFIRSTB,68.4344899013644,203.91495435866824,917.9241676675189
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,INDIANB,120.56119810247748,115.83010890346503,493.52433925951937
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,KOTAKBANK,-41.9912977226327,59.64495838707645,125.18511482741803
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,PNB,111.05595171734674,230.8185065055625,686.5438112365657
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,RBLBANK,101.78970558555153,505.1728649468122,202.5547323287881
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,SBIN,128.98735382327428,181.36131297407863,366.44479397159563
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,UNIONBANK,40.70465015682541,87.98569328056536,393.2517605778651
INDUSINDBK,2023-04-24,Banks,MISS_LIKE,NEUTRAL,YESBANK,-96.000493143942,-63.89761496866085,157.98117067009977
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,AUBANK,-7.146424296727847,-33.827963407764464,-514.3684824407085
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,AXISBANK,6.742722956995488,79.07159149272152,-11.94155888330192
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,BANDHANBNK,11.659480573276188,171.18185316901486,180.35183712265226
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,BANKBARODA,103.02893856546518,-68.43228170295465,-91.34805702164985
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,BANKINDIA,119.08463609734869,629.2130028861069,462.04572358753074
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,CANBK,299.9181581851823,291.0488178662977,133.07357187254846
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,CUB,-11.548490102952133,107.15774291012433,-19.25610708848204
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,FEDERALBNK,62.811439453667774,-55.75303951952562,-171.96721818367942
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,HDFCBANK,45.20294742365898,-10.438194518685377,113.2160583098855
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,ICICIBANK,-20.524183735988174,218.51859428182877,195.42260846993415
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,IDFCFIRSTB,85.94369253997952,213.48812142286334,237.59915509052408
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,INDIANB,-70.47671120885369,57.84732198847367,50.25497475994889
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,KOTAKBANK,82.95029108061985,411.08538706489236,-81.5122782971819
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,PNB,405.62305851002446,161.0342692938469,-147.1811193004574
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,RBLBANK,-275.38436352461366,115.7390460968587,192.16108206275496
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,SBIN,152.45840312653638,376.8714062534467,287.05312824651963
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,UNIONBANK,243.9885989036136,848.5051397818363,584.9625136787453
INDUSINDBK,2023-07-18,Banks,BEAT_LIKE,NEUTRAL,YESBANK,-28.611885595744702,309.4476158130687,-260.50721947125527
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,AUBANK,-65.59891121072481,-546.139430243668,-574.8969203200875
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,AXISBANK,-67.7211363912789,-158.73428676730035,-185.7830599020112
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,BANDHANBNK,295.6108343273732,304.7808182810109,228.87523440456414
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,BANKBARODA,-123.84852243790823,-146.7642977566031,10.042325093710188
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,BANKINDIA,149.12318501424625,-18.044094284328597,184.58507091547935
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,CANBK,-54.56140762421456,-212.53665361796456,140.1887575796
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,CUB,118.70623301307711,-7.7076169855301755,333.36392573312304
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,FEDERALBNK,-199.2702586345063,-315.48443729866045,-217.9227334108712
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,HDFCBANK,-77.27846022818211,46.375792600389396,-92.80592520559247
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,ICICIBANK,14.051717306557443,-9.044268505334465,-53.881513394085445
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,IDFCFIRSTB,176.5643601986326,200.6753938662951,140.28892003800058
INDUSINDBK,2023-07-20,Banks,MISS_LIKE,RISK-ON,INDIANB,24.315634697576307,16.723287469050018,-3.044224717685488
