signal_id,ticker,date,regime,classification,sector,side,exit_reason,pnl_pct,abs_z,z_bucket
BRK-2026-03-04-EXIDEIND,EXIDEIND,2026-03-04,EUPHORIA,POSSIBLE_OPPORTUNITY,Capital_Goods,SHORT,TIME_STOP,-0.4553,1.505620954252441,<2.0
BRK-2026-03-04-PREMIERENE,PREMIERENE,2026-03-04,EUPHORIA,POSSIBLE_OPPORTUNITY,Capital_Goods,SHORT,TIME_STOP,0.0143,0.22919987344468656,<2.0
BRK-2026-03-05-AXISBANK,AXISBANK,2026-03-05,RISK-OFF,OPPORTUNITY_LAG,Banks,SHORT,TIME_STOP,0.652,0.22559106996917072,<2.0
BRK-2026-03-05-HDFCLIFE,HDFCLIFE,2026-03-05,RISK-OFF,OPPORTUNITY_LAG,Insurance,SHORT,TIME_STOP,1.1331,0.1453713679213562,<2.0
BRK-2026-03-05-INFY,INFY,2026-03-05,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,0.0377,0.20547123144992402,<2.0
BRK-2026-03-05-ONGC,ONGC,2026-03-05,RISK-OFF,OPPORTUNITY_LAG,Oil_Gas,SHORT,TIME_STOP,-0.2,0.13314460893804259,<2.0
BRK-2026-03-05-POLICYBZR,POLICYBZR,2026-03-05,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,1.0583,0.05439530095051372,<2.0
BRK-2026-03-05-WIPRO,WIPRO,2026-03-05,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,0.384,0.3990655918872779,<2.0
BRK-2026-03-06-ADANIENT,ADANIENT,2026-03-06,RISK-OFF,POSSIBLE_OPPORTUNITY,Capital_Goods,SHORT,TIME_STOP,1.1317,0.48468760965743357,<2.0
BRK-2026-03-06-CHOLAFIN,CHOLAFIN,2026-03-06,RISK-OFF,POSSIBLE_OPPORTUNITY,NBFC_HFC,SHORT,TIME_STOP,1.4691,1.1401724494454635,<2.0
BRK-2026-03-06-CONCOR,CONCOR,2026-03-06,RISK-OFF,OPPORTUNITY_LAG,Logistics_Transport,SHORT,TIME_STOP,-0.4269,0.1298095193321429,<2.0
BRK-2026-03-06-DALBHARAT,DALBHARAT,2026-03-06,RISK-OFF,POSSIBLE_OPPORTUNITY,Cement_Building,SHORT,TIME_STOP,0.3875,0.614071083324368,<2.0
BRK-2026-03-06-EXIDEIND,EXIDEIND,2026-03-06,RISK-OFF,POSSIBLE_OPPORTUNITY,Capital_Goods,SHORT,TIME_STOP,0.8865,0.3537097509976303,<2.0
BRK-2026-03-06-HAVELLS,HAVELLS,2026-03-06,RISK-OFF,OPPORTUNITY_LAG,Metals_Mining,SHORT,TIME_STOP,-0.296,0.0776557866045008,<2.0
BRK-2026-03-06-HINDPETRO,HINDPETRO,2026-03-06,RISK-OFF,POSSIBLE_OPPORTUNITY,Oil_Gas,SHORT,TIME_STOP,0.5333,0.994190784164468,<2.0
BRK-2026-03-06-HYUNDAI,HYUNDAI,2026-03-06,RISK-OFF,POSSIBLE_OPPORTUNITY,Autos,SHORT,TIME_STOP,1.2996,0.9654689691030207,<2.0
BRK-2026-03-06-IEX,IEX,2026-03-06,RISK-OFF,OPPORTUNITY_LAG,Capital_Markets,SHORT,TIME_STOP,-0.1755,0.21097322160838752,<2.0
BRK-2026-03-06-JINDALSTEL,JINDALSTEL,2026-03-06,RISK-OFF,POSSIBLE_OPPORTUNITY,Metals_Mining,SHORT,TIME_STOP,-0.4954,0.0445118673696607,<2.0
BRK-2026-03-06-NATIONALUM,NATIONALUM,2026-03-06,RISK-OFF,OPPORTUNITY_LAG,Metals_Mining,SHORT,TIME_STOP,-2.3141,0.1567501507517582,<2.0
BRK-2026-03-06-PETRONET,PETRONET,2026-03-06,RISK-OFF,POSSIBLE_OPPORTUNITY,Oil_Gas,SHORT,TIME_STOP,-0.3873,0.3250363756202627,<2.0
BRK-2026-03-06-PIIND,PIIND,2026-03-06,RISK-OFF,OPPORTUNITY_LAG,Chemicals,SHORT,TIME_STOP,0.5087,0.17339595642706984,<2.0
BRK-2026-03-06-POWERGRID,POWERGRID,2026-03-06,RISK-OFF,OPPORTUNITY_LAG,Power_Utilities,SHORT,TIME_STOP,-0.5841,0.10063180174982973,<2.0
BRK-2026-03-06-TATAPOWER,TATAPOWER,2026-03-06,RISK-OFF,OPPORTUNITY_LAG,Power_Utilities,SHORT,TIME_STOP,0.7293,0.13608192018567666,<2.0
BRK-2026-03-06-TATATECH,TATATECH,2026-03-06,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,0.6477,0.29776735006969274,<2.0
BRK-2026-03-06-TECHM,TECHM,2026-03-06,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,1.516,0.10007794576862146,<2.0
BRK-2026-03-06-VMM,VMM,2026-03-06,RISK-OFF,POSSIBLE_OPPORTUNITY,Consumer_Discretionary,SHORT,TIME_STOP,1.4571,0.991151974145686,<2.0
BRK-2026-03-06-WIPRO,WIPRO,2026-03-06,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,0.9425,0.253834765240321,<2.0
BRK-2026-03-10-BANKBARODA,BANKBARODA,2026-03-10,RISK-ON,POSSIBLE_OPPORTUNITY,Banks,LONG,TIME_STOP,0.6581,1.3722596305482966,<2.0
BRK-2026-03-10-CHOLAFIN,CHOLAFIN,2026-03-10,RISK-ON,POSSIBLE_OPPORTUNITY,NBFC_HFC,LONG,TIME_STOP,0.8425,1.0361276616792254,<2.0
BRK-2026-03-10-CONCOR,CONCOR,2026-03-10,RISK-ON,OPPORTUNITY_LAG,Logistics_Transport,SHORT,TIME_STOP,0.1181,0.044683292466508005,<2.0
BRK-2026-03-10-HINDPETRO,HINDPETRO,2026-03-10,RISK-ON,POSSIBLE_OPPORTUNITY,Oil_Gas,LONG,TIME_STOP,-0.3037,0.229265381440224,<2.0
BRK-2026-03-10-HYUNDAI,HYUNDAI,2026-03-10,RISK-ON,POSSIBLE_OPPORTUNITY,Autos,LONG,TIME_STOP,0.1758,0.3295776127958037,<2.0
BRK-2026-03-10-JINDALSTEL,JINDALSTEL,2026-03-10,RISK-ON,POSSIBLE_OPPORTUNITY,Metals_Mining,LONG,TIME_STOP,1.1929,1.9572745984502802,<2.0
BRK-2026-03-10-LICHSGFIN,LICHSGFIN,2026-03-10,RISK-ON,POSSIBLE_OPPORTUNITY,NBFC_HFC,LONG,TIME_STOP,0.5891,1.304666842701735,<2.0
BRK-2026-03-10-PETRONET,PETRONET,2026-03-10,RISK-ON,POSSIBLE_OPPORTUNITY,Oil_Gas,LONG,TIME_STOP,-0.4931,2.6527771357163186,"[2.0,3.0)"
BRK-2026-03-10-RECLTD,RECLTD,2026-03-10,RISK-ON,POSSIBLE_OPPORTUNITY,Capital_Markets,LONG,TIME_STOP,1.3055,1.3029303694722933,<2.0
BRK-2026-03-10-SHRIRAMFIN,SHRIRAMFIN,2026-03-10,RISK-ON,POSSIBLE_OPPORTUNITY,NBFC_HFC,LONG,TRAIL,3.772,3.4502973699712154,"[3.0,4.0)"
BRK-2026-03-11-JINDALSTEL,JINDALSTEL,2026-03-11,CAUTION,POSSIBLE_OPPORTUNITY,Metals_Mining,LONG,TIME_STOP,-0.6676,0.12977193814418123,<2.0
BRK-2026-03-12-ASIANPAINT,ASIANPAINT,2026-03-12,RISK-OFF,POSSIBLE_OPPORTUNITY,Chemicals,SHORT,TIME_STOP,-0.4252,0.26095955776160196,<2.0
BRK-2026-03-12-BANKBARODA,BANKBARODA,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,Banks,SHORT,ATR_STOP,-3.21,0.11577969304595147,<2.0
BRK-2026-03-12-COFORGE,COFORGE,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,-1.4698,0.07539624016838202,<2.0
BRK-2026-03-12-HDFCBANK,HDFCBANK,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,Banks,SHORT,TIME_STOP,-0.4947,0.16491818446965592,<2.0
BRK-2026-03-12-HINDPETRO,HINDPETRO,2026-03-12,RISK-OFF,POSSIBLE_OPPORTUNITY,Oil_Gas,SHORT,TIME_STOP,-2.5222,0.0543629299949486,<2.0
BRK-2026-03-12-HYUNDAI,HYUNDAI,2026-03-12,RISK-OFF,POSSIBLE_OPPORTUNITY,Autos,SHORT,TIME_STOP,-1.4115,0.5326214824653231,<2.0
BRK-2026-03-12-IEX,IEX,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,Capital_Markets,SHORT,ATR_STOP,-2.904,0.13280031324969802,<2.0
BRK-2026-03-12-LICHSGFIN,LICHSGFIN,2026-03-12,RISK-OFF,POSSIBLE_OPPORTUNITY,NBFC_HFC,SHORT,TIME_STOP,-1.9292,0.3229725520518608,<2.0
BRK-2026-03-12-MCX,MCX,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,Unmapped,SHORT,TIME_STOP,-1.72,0.12702645544445307,<2.0
BRK-2026-03-12-MPHASIS,MPHASIS,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,-1.1715,0.2201618045233076,<2.0
BRK-2026-03-12-NAUKRI,NAUKRI,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,-1.4499,0.11692960436403346,<2.0
BRK-2026-03-12-OBEROIRLTY,OBEROIRLTY,2026-03-12,RISK-OFF,POSSIBLE_OPPORTUNITY,Infra_EPC,SHORT,TIME_STOP,-1.6073,0.4476648434801865,<2.0
BRK-2026-03-12-ONGC,ONGC,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,Oil_Gas,SHORT,TIME_STOP,0.3885,0.18446894549750548,<2.0
BRK-2026-03-12-POLICYBZR,POLICYBZR,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,-1.8867,0.20962184462162098,<2.0
BRK-2026-03-12-SAIL,SAIL,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,Metals_Mining,SHORT,TIME_STOP,-1.762,0.0701974226546494,<2.0
BRK-2026-03-12-SHRIRAMFIN,SHRIRAMFIN,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,NBFC_HFC,SHORT,TIME_STOP,-2.3531,0.16875971616130045,<2.0
BRK-2026-03-12-SUNPHARMA,SUNPHARMA,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,Pharma,SHORT,TIME_STOP,-0.8657,0.1592538832115933,<2.0
BRK-2026-03-12-VMM,VMM,2026-03-12,RISK-OFF,POSSIBLE_OPPORTUNITY,Consumer_Discretionary,SHORT,TIME_STOP,-1.1501,0.6477436276579077,<2.0
BRK-2026-03-12-WIPRO,WIPRO,2026-03-12,RISK-OFF,OPPORTUNITY_LAG,IT_Services,SHORT,TIME_STOP,-0.8165,0.4489499730139609,<2.0
BRK-2026-03-13-HYUNDAI,HYUNDAI,2026-03-13,NEUTRAL,POSSIBLE_OPPORTUNITY,Autos,LONG,TIME_STOP,0.2396,0.493607845414634,<2.0
BRK-2026-03-13-RECLTD,RECLTD,2026-03-13,NEUTRAL,POSSIBLE_OPPORTUNITY,Capital_Markets,SHORT,TRAIL,0.9644,1.5256351861893944,<2.0
BRK-2026-03-16-ICICIPRULI,ICICIPRULI,2026-03-16,EUPHORIA,OPPORTUNITY_LAG,Insurance,SHORT,TIME_STOP,-0.0631,0.10158407358751459,<2.0
BRK-2026-03-16-VMM,VMM,2026-03-16,EUPHORIA,POSSIBLE_OPPORTUNITY,Consumer_Discretionary,LONG,TRAIL,1.2751,1.4121295656568538,<2.0
BRK-2026-03-17-HYUNDAI,HYUNDAI,2026-03-17,RISK-ON,POSSIBLE_OPPORTUNITY,Autos,LONG,TIME_STOP,1.108,0.10744010928027134,<2.0
BRK-2026-03-17-RBLBANK,RBLBANK,2026-03-17,RISK-ON,POSSIBLE_OPPORTUNITY,Banks,LONG,TIME_STOP,0.9236,0.06171553857537185,<2.0
BRK-2026-03-17-VMM,VMM,2026-03-17,RISK-ON,POSSIBLE_OPPORTUNITY,Consumer_Discretionary,SHORT,TIME_STOP,0.375,1.2984120438912548,<2.0
BRK-2026-03-18-BANKBARODA,BANKBARODA,2026-03-18,RISK-OFF,OPPORTUNITY_LAG,Banks,SHORT,TIME_STOP,0.4479,0.1155145516808515,<2.0
BRK-2026-03-18-ICICIBANK,ICICIBANK,2026-03-18,RISK-OFF,OPPORTUNITY_LAG,Banks,SHORT,TIME_STOP,-1.5142,0.2990869350169056,<2.0
BRK-2026-03-18-ONGC,ONGC,2026-03-18,RISK-OFF,OPPORTUNITY_LAG,Oil_Gas,SHORT,TIME_STOP,-0.2753,0.24496993929869204,<2.0
BRK-2026-03-18-TATAPOWER,TATAPOWER,2026-03-18,RISK-OFF,OPPORTUNITY_LAG,Power_Utilities,SHORT,TIME_STOP,0.3825,0.23996012076312068,<2.0
BRK-2026-03-18-TATASTEEL,TATASTEEL,2026-03-18,RISK-OFF,OPPORTUNITY_LAG,Metals_Mining,SHORT,TIME_STOP,-0.8383,0.10167217369962943,<2.0
BRK-2026-03-19-VMM,VMM,2026-03-19,RISK-ON,POSSIBLE_OPPORTUNITY,Consumer_Discretionary,SHORT,TIME_STOP,1.2103,2.2447461286907555,"[2.0,3.0)"
BRK-2026-03-20-ADANIENT,ADANIENT,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Capital_Goods,SHORT,TIME_STOP,1.0363,0.10781082031710432,<2.0
BRK-2026-03-20-AXISBANK,AXISBANK,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Banks,SHORT,TIME_STOP,1.2001,0.16926944122155585,<2.0
BRK-2026-03-20-BAJAJFINSV,BAJAJFINSV,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Insurance,SHORT,TIME_STOP,0.0955,0.16249336479576934,<2.0
BRK-2026-03-20-BAJFINANCE,BAJFINANCE,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,NBFC_HFC,SHORT,TIME_STOP,0.5783,0.1825562782975692,<2.0
BRK-2026-03-20-BHARATFORG,BHARATFORG,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Metals_Mining,SHORT,TIME_STOP,1.1546,0.22744129341347447,<2.0
BRK-2026-03-20-DLF,DLF,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Infra_EPC,SHORT,TIME_STOP,1.3403,0.09680946119473516,<2.0
BRK-2026-03-20-GAIL,GAIL,2026-03-20,RISK-OFF,POSSIBLE_OPPORTUNITY,Power_Utilities,SHORT,TIME_STOP,1.6026,0.0733365876898479,<2.0
BRK-2026-03-20-GODREJPROP,GODREJPROP,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Infra_EPC,SHORT,TIME_STOP,1.7482,0.06382151733828036,<2.0
BRK-2026-03-20-HYUNDAI,HYUNDAI,2026-03-20,RISK-OFF,POSSIBLE_OPPORTUNITY,Autos,SHORT,TIME_STOP,-0.5052,0.29923139172690877,<2.0
BRK-2026-03-20-INDIGO,INDIGO,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Logistics_Transport,SHORT,TIME_STOP,0.4701,0.061258133025491844,<2.0
BRK-2026-03-20-IREDA,IREDA,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Power_Utilities,SHORT,TIME_STOP,2.2782,0.22711668809891042,<2.0
BRK-2026-03-20-JIOFIN,JIOFIN,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,NBFC_HFC,SHORT,TIME_STOP,0.8671,0.12472199731329152,<2.0
BRK-2026-03-20-LT,LT,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Unmapped,SHORT,TIME_STOP,2.2731,0.18222076723107067,<2.0
BRK-2026-03-20-MARUTI,MARUTI,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Autos,SHORT,TIME_STOP,0.1777,0.3512950794263314,<2.0
BRK-2026-03-20-OBEROIRLTY,OBEROIRLTY,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Infra_EPC,SHORT,TIME_STOP,1.681,0.04524402392966155,<2.0
BRK-2026-03-20-PREMIERENE,PREMIERENE,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Capital_Goods,SHORT,TRAIL,1.0408,0.19065470998523407,<2.0
BRK-2026-03-20-RECLTD,RECLTD,2026-03-20,RISK-OFF,OPPORTUNITY_LAG,Capital_Markets,SHORT,TIME_STOP,2.2433,0.20951968763791898,<2.0
BRK-2026-03-20-VMM,VMM,2026-03-20,RISK-OFF,POSSIBLE_OPPORTUNITY,Consumer_Discretionary,SHORT,TIME_STOP,1.0967,0.2125264077140624,<2.0
BRK-2026-03-24-APOLLOHOSP,APOLLOHOSP,2026-03-24,CAUTION,POSSIBLE_OPPORTUNITY,Hospitals_Diagnostics,LONG,TIME_STOP,0.5211,3.2687143354150323,"[3.0,4.0)"
BRK-2026-03-24-DALBHARAT,DALBHARAT,2026-03-24,CAUTION,POSSIBLE_OPPORTUNITY,Cement_Building,LONG,TIME_STOP,1.7368,1.6610833763169808,<2.0
BRK-2026-03-24-GAIL,GAIL,2026-03-24,CAUTION,POSSIBLE_OPPORTUNITY,Power_Utilities,LONG,TIME_STOP,0.0112,0.6920360578715257,<2.0
BRK-2026-03-24-MANAPPURAM,MANAPPURAM,2026-03-24,CAUTION,POSSIBLE_OPPORTUNITY,NBFC_HFC,LONG,TIME_STOP,-1.1223,0.05571673485635211,<2.0
BRK-2026-03-24-MFSL,MFSL,2026-03-24,CAUTION,POSSIBLE_OPPORTUNITY,Insurance,LONG,TIME_STOP,-0.6272,0.39250607960279704,<2.0
BRK-2026-03-24-TORNTPHARM,TORNTPHARM,2026-03-24,CAUTION,POSSIBLE_OPPORTUNITY,Pharma,LONG,TIME_STOP,0.3944,0.5416034868923669,<2.0
BRK-2026-03-24-VMM,VMM,2026-03-24,CAUTION,POSSIBLE_OPPORTUNITY,Consumer_Discretionary,LONG,TRAIL,4.0477,3.3525320868981,"[3.0,4.0)"
BRK-2026-03-25-HYUNDAI,HYUNDAI,2026-03-25,RISK-ON,POSSIBLE_OPPORTUNITY,Autos,LONG,TIME_STOP,-0.0089,0.712631091686579,<2.0
BRK-2026-03-25-JINDALSTEL,JINDALSTEL,2026-03-25,RISK-ON,POSSIBLE_OPPORTUNITY,Metals_Mining,LONG,TIME_STOP,-1.3451,0.9405984063684086,<2.0
BRK-2026-03-25-KOTAKBANK,KOTAKBANK,2026-03-25,RISK-ON,POSSIBLE_OPPORTUNITY,Banks,LONG,ATR_STOP,-2.895,0.9093506000929231,<2.0
BRK-2026-03-25-LICHSGFIN,LICHSGFIN,2026-03-25,RISK-ON,POSSIBLE_OPPORTUNITY,NBFC_HFC,LONG,TIME_STOP,0.4669,1.9625609307565124,<2.0
BRK-2026-03-25-MANAPPURAM,MANAPPURAM,2026-03-25,RISK-ON,POSSIBLE_OPPORTUNITY,NBFC_HFC,LONG,TIME_STOP,-1.1249,1.794746654138254,<2.0
BRK-2026-03-27-ADANIPORTS,ADANIPORTS,2026-03-27,RISK-OFF,POSSIBLE_OPPORTUNITY,Logistics_Transport,SHORT,TIME_STOP,1.3991,0.7505224754826965,<2.0
BRK-2026-03-27-ASIANPAINT,ASIANPAINT,2026-03-27,RISK-OFF,POSSIBLE_OPPORTUNITY,Chemicals,SHORT,TIME_STOP,2.1729,2.0042237657848485,"[2.0,3.0)"
BRK-2026-03-27-GAIL,GAIL,2026-03-27,RISK-OFF,POSSIBLE_OPPORTUNITY,Power_Utilities,SHORT,TIME_STOP,0.4691,0.23129117989411507,<2.0
BRK-2026-03-27-HINDALCO,HINDALCO,2026-03-27,RISK-OFF,OPPORTUNITY_LAG,Metals_Mining,SHORT,TIME_STOP,-0.2921,0.05107789479716605,<2.0
BRK-2026-03-27-HYUNDAI,HYUNDAI,2026-03-27,RISK-OFF,POSSIBLE_OPPORTUNITY,Autos,SHORT,TIME_STOP,0.7396,2.1673098991617348,"[2.0,3.0)"
BRK-2026-03-27-JINDALSTEL,JINDALSTEL,2026-03-27,RISK-OFF,POSSIBLE_OPPORTUNITY,Metals_Mining,SHORT,TIME_STOP,0.8676,0.25049354402335355,<2.0
BRK-2026-03-27-PREMIERENE,PREMIERENE,2026-03-27,RISK-OFF,POSSIBLE_OPPORTUNITY,Capital_Goods,SHORT,TRAIL,1.203,0.7084562953060134,<2.0
BRK-2026-03-27-RECLTD,RECLTD,2026-03-27,RISK-OFF,POSSIBLE_OPPORTUNITY,Capital_Markets,SHORT,TIME_STOP,0.8967,0.5419459638804323,<2.0
BRK-2026-03-27-SHREECEM,SHREECEM,2026-03-27,RISK-OFF,POSSIBLE_OPPORTUNITY,Cement_Building,SHORT,TIME_STOP,-0.79,1.3277788987909944,<2.0
BRK-2026-03-27-SUNPHARMA,SUNPHARMA,2026-03-27,RISK-OFF,OPPORTUNITY_LAG,Pharma,SHORT,TIME_STOP,-0.0944,0.11106515088497418,<2.0
BRK-2026-03-27-VMM,VMM,2026-03-27,RISK-OFF,POSSIBLE_OPPORTUNITY,Consumer_Discretionary,SHORT,TIME_STOP,1.5559,0.45975649909154503,<2.0
BRK-2026-04-01-ABB,ABB,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Capital_Goods,LONG,TIME_STOP,-1.3547,0.8969682243160048,<2.0
BRK-2026-04-01-ABCAPITAL,ABCAPITAL,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Insurance,LONG,TIME_STOP,0.0968,1.9451805188382054,<2.0
BRK-2026-04-01-ADANIENT,ADANIENT,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Capital_Goods,LONG,TIME_STOP,0.3864,2.3840761697889814,"[2.0,3.0)"
BRK-2026-04-01-BAJAJFINSV,BAJAJFINSV,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Insurance,LONG,TIME_STOP,-1.3096,0.535530267274992,<2.0
BRK-2026-04-01-BAJFINANCE,BAJFINANCE,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,NBFC_HFC,LONG,TIME_STOP,-2.0189,1.148509095504789,<2.0
BRK-2026-04-01-BANKBARODA,BANKBARODA,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Banks,LONG,TIME_STOP,-1.2215,1.0925217657163295,<2.0
BRK-2026-04-01-EICHERMOT,EICHERMOT,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Consumer_Discretionary,LONG,TIME_STOP,0.4237,2.5983463964440516,"[2.0,3.0)"
BRK-2026-04-01-FEDERALBNK,FEDERALBNK,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Banks,LONG,TIME_STOP,-0.6094,1.6534751115941233,<2.0
BRK-2026-04-01-GODREJCP,GODREJCP,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,FMCG,LONG,TIME_STOP,-0.5103,0.761478924675952,<2.0
BRK-2026-04-01-HAL,HAL,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Defence,LONG,TIME_STOP,1.0283,2.920909420364442,"[2.0,3.0)"
BRK-2026-04-01-HINDPETRO,HINDPETRO,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Oil_Gas,LONG,TIME_STOP,-1.6117,0.13918024575416724,<2.0
BRK-2026-04-01-ICICIPRULI,ICICIPRULI,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Insurance,LONG,TIME_STOP,-0.981,0.30205204738739544,<2.0
BRK-2026-04-01-INDHOTEL,INDHOTEL,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Real_Estate_Hotels,LONG,TIME_STOP,-0.7928,1.3671281755816453,<2.0
BRK-2026-04-01-INDUSTOWER,INDUSTOWER,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Infra_EPC,LONG,TIME_STOP,-1.2366,0.4539424709023808,<2.0
BRK-2026-04-01-INFY,INFY,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,IT_Services,LONG,TIME_STOP,-0.8002,1.137664837206356,<2.0
BRK-2026-04-01-IREDA,IREDA,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Power_Utilities,LONG,TIME_STOP,-0.5224,1.4519439344993308,<2.0
BRK-2026-04-01-JINDALSTEL,JINDALSTEL,2026-04-01,RISK-ON,POSSIBLE_OPPORTUNITY,Metals_Mining,LONG,TIME_STOP,-0.6012,1.046488244580726,<2.0
